ref_id,model_key,sector,brand_id,product_display_name,item_price
14534,pkc0bn,power inverters,peak,peak pkc0bn 175 watt tailgate power inverter,29.68
14535,18-135mm f/3 .5 -5.6 is,camera lenses,canon,canon ef-s 18-135mm f 3.5-5 .6 is ud standard zoom lens for canon digital slr cameras,369.95
14536,100mm f/2 .8 l is macro,camera lenses,canon,canon ef 100mm f 2.8 l is usm 1-to-1 macro lens for canon digital slr cameras,979.0
14537,,impact dot matrix printer ribbons,brother,pc401 thermal print cartridge ribbon black,20.1
14538,uce6,camera photo,eforcity,usb cable uc-e6 for nikon coolpix p50 s520 l18 l16 s210,0.01
14539,flt-6600-39,cables interconnects,cables unlimited,cables unlimted flt-6600-39 39-inch sata ii 3 gbps to esata cable with straight connectors,3.24
14540,zip-audio-cd3,audio cables,cables unlimited,cables unlimited zip-linq male male retractable 3.5 mm stereo cable,9.99
14541,utp-1400-25b,cables interconnects,cables unlimited,cables unlimited utp-1400-25b 25-feet cat5e snagless patch cable blue,9.63
14542,utp-1400-15v,cables interconnects,cables unlimited,cables unlimited utp-1400-15v cat5e snagless patch cable 15 feet violet,10.99
14543,utp-1400-05v,cables interconnects,cables unlimited,cables unlimited utp-1400-05v cat5e snagless patch cable 5 feet violet,6.99
14544,tst-loop-004,connectors adapters,cables unlimited,cables unlimited tst-loop-004 smartronix superlooper t1 e1 crossover adapter orange,11.98
14545,ioc1000,computers accessories,cables unlimited,cables unlimited tm 1 - port db25 parallel pci i o card ioc1000,20.29
14546,pcm-2299-02m,hdmi cables,cables unlimited,cables unlimited pcm-2299-02m platinum series high speed hdmi cable with ethernet - supports 3d tvs 2 meter black,13.29
14547,pcm-1970-25,modem cables,cables unlimited,cables unlimited pcm-1970-25 db9 female to db25 male null modem cable 25 feet,12.99
14548,acc-1410c,,cables unlimited,cables unlimited acc-1410c wireless clean room approved anti-static wrist strap,12.99
14549,psf4grusb,usb flash drives,patriot,patriot 4 gb razzo usb drive with ready boost ready vista certified - psf4grusb,14.84
14550,flt-1600-34,,cables unlimited,cables unlimited 34-inch ide dual device 40 pin cable,6.99
14551,52120,cables interconnects,cables to go,cables to go 52120 vga270 hd15 3.5 mm uxga male to male monitor cable black 3 feet,23.05
14552,52085,modem cables,cables to go,cables to go 52085 serial270 db9 f f null modem cable 25 feet black,20.91
14553,,printer accessories,paper mate,paper mate 1739312 - megalead mechanical pencil starter set 0.7 mm 2 erasure refills blue barrel,23.96
14554,40650,rca cables,cables to go,cables to go 40650 rca male to dual rca female adapter black,1.39
14555,40413,audio cables,cables to go,cables to go 40413 m m stereo audio cable 6 feet black,2.36
14556,28652,docking stations,cables to go,cables to go 28652 usb 2.0 laptop docking station with video black,61.99
14557,27329,usb cables,cables to go,cables to go 27329 usb 2.0 a to mini-b cable black 1 meter 3.28 feet,2.51
14558,13041,rca cables,cables to go,cables to go 13041 velocity rca type audio extension cable 12 feet blue,13.8
14559,10480,modem cables,cables to go,cables to go 10480 db9 f f null modem cable 1 feet beige,6.99
14560,c544x1cg,printer ink toner,lexmark,c544 x544 extra hy return prog cyan toner cart,115.99
14561,bv7300,dvd players,boss,boss bv7300 3.2-inch in-dash widescreen tft monitor dvd mp3 cd receiver,87.91
14562,,,bush,quantum short hutch,244.81
14563,,covers,bundle monster,bundle monster barnes noble nook color nookcolor synthetic leather opening case cover jacket with interior compartments - black,15.99
14564,hd-wl6tu3r1,computers accessories,buffalo technology,buffalo technology drivestation duo 6 tb 2 x 3 tb usb 3.0 external raid hard drive array hd-wl6tu3r1 black,586.99
14565,hd-cxt1 .5 tu2,external hard drives,buffalo technology,buffalo technology drivestation datavault 1.5 tb usb 2.0 desktop external hard drive hd-cxt1 .5 tu2 black,109.99
14566,wzr-hp-g300nh,routers,buffalo technology,buffalo technology airstation high power n300 gigabit wireless router ap wzr-hp-g300nh black,65.99
14567,,audio video accessories,business source,bsn36552 - binder clip large 2w 1 capacity black,5.87
14568,pt2430pczu1,label makers,brother p-touch,brtpt2430pc - pt-2430 pc-connectable label maker,49.03
14569,xavb5001-100nas,,netgear,netgear xavb5001 powerline av 500 adapter kit,101.1
14570,xav2001-100nas,dvd r discs,netgear,netgear xav2001 powerline av 200 adapter,65.99
14571,wagl102-100nas,wireless access points,netgear,netgear wagl102 802.11 a g dual band light wireless access point,
14572,ntv250-100nas,digital media devices,netgear,netgear roku xd player ntv250,99.95
14573,wagl102-100eus,wireless access points,netgear,netgear prosafe wagl102 dual band access point,170.99
14574,,,oxford,oxford 5049526 - two-pocket laminated folder 100-sheet capacity metallic purple,31.26
14575,xavb2001-100nas,powerline network adapters,netgear,netgear powerline av 200 adapter kit,91.93
14576,,,karendeals,black original arkon sm517 universal windshield dash mount for galaxy tab blackberry playbook 7,16.47
14577,00322,scanners,neat receipts,neatreceipts mobile scanner and digital filing system for mac,199.98
14578,915-1001,cases bags,nanuk,nanuk 915 case with cubed foam black,84.0
14579,,printers,national,national brand 33990 - class record book 6-day 6-week format 9-1 2 x 5-3 4 120 pages,
14580,mig-ws203,docking stations,mutant,mutant mig-ws203 media ellipse weatherproof rechargeable wireless docking music station for iphone,98.0
14581,scanexpress s324,scanners,mustek,mustek standalone photo and document scanner with built-in 2.4-inch lcd scanexpress s324,130.26
14582,gcw100045,car chargers,magnadyne,multi-use vehicle charger with dual usb ports and dual 12 volt sockets - magnadyne,19.95
14583,,lens accessories,vivitar,high grade multi-coated multi-threaded circular polarizing filter 62mm nwv direct microfiber cleaning cloth . alternative for sony vf-62cpam,39.0
14584,,lens accessories,digital nc,high grade multi-coated multi-threaded neutral density filter - 67mm alternative for sony alpha part vf67ndam,59.99
14585,,printer accessories,cardinal,onestep index system 12 tab jan-dec letter,
14586,tip-pu301,usb port cards,mukii,mukii transimp tip-pu301 usb 3.0 2 port pci-e host card,27.99
14587,r4350-md512h,computers accessories,msi,msi radeon hd 4350 512 mb ddr2 pci-express 2.0 graphics card md512h,29.99
14588,n570gtx twin frozr ii/oc,graphics cards,msi,msi nvidia geforce gtx570 twin frozr ii oc 1280mb ddr5 2dvi mini hdmi pci-express video card n570gtx twin frozr ii oc,349.99
14589,r6850-pm2d1gd5 oc,computers accessories,msi,msi radeon hd 6850 1 gb 256-bit gddr5 pci express 2.0 x16 hdcp ready crossfirex support video card with eyefinity r6850-pm2d1gd5 oc,
14590,644sa,cases bags,m-rock,m-rock mesa verde 644 camera bags digital or camcorder bag black with sand,24.0
14591,674,cases bags,m-rock,m-rock olympic camera sling backpack black sand sage,58.0
14592,661,cases bags,m-rock,m-rock glacier bay 661 digital slr camera bags black with sand,
14593,w408g,no-contract phones,motorola,motorola w408g prepaid phone net10,19.99
14594,515290-087-00,modems,motorola,motorola surfboard sb5101 cable modem,64.95
14595,556315-005-00,modems,motorola,motorola surfboard gateway sbg901 docsis 2.0 wireless cable modem,72.95
14596,sb5101,modems,motorola,surfboard sb5101 cable modem,59.95
14597,syn0896,wired headsets,motorola,motorola hands-free headset for razr v3,2.67
14598,,monitors,nvidia,nvidia 3d vision glasses kit w starccraft ii,
14599,89271n,bluetooth headsets,motorola,motorola h690 bluetooth wireless headset black,21.8
14600,video-558pci-qlp,,jaton,nvidia geforce 8400gs pci 512mb ddr2 4vga low profile support,194.08
14601,53862,accessories,motorola,motorola 53862 external lapel speaker microphone for xtn series two-way radios - 53862,16.59
14602,megejs,,mobile edge,mobile edge geneva jacquard 15.4-inch notebook bag,67.99
14603,awns01,bags cases,mobile edge,mobileedge alienware laptop sleeve for m11x and 11.25-inch netbooks awns01,21.99
14604,mivizu ipad endulge skin/cipdwrprd,skins decals,mivizu,mivizu ipad red endulge skin,24.95
14605,prw,photo video design,nova development us,photo explosion deluxe 3.0,73.5
14606,,,symantec,norton antivirus dual protection mac 2011 en 1 user ret,65.03
14607,mivizu ipad endulge skin/cipdwrpblk,skins decals,mivizu,mivizu ipad black endulge skin,24.95
14608,ciph4mvzwrpblk,cases,mivizu,mivizu endulge skin case for iphone 4 - black fits at t iphone,14.95
14609,72-0028-4,security sensors alarms,trademark global,mini window alarm - wireless installation 105 db,8.93
14610,,hdmi cables,young micro,mini-hdmi to hdmi cable 2 meter 6 feet for fujifilm finepix z700exr 12 mp digital camera silver,11.95
14611,lxt480vp3,gmrs-frs two-way radios,midland,midland lxt480vp3 two-way radios,
14612,,desktops,microtel,microtel computer am6020 gaming computer with 2.8 ghz amd phenom ii x4 925 4gb ddr3 1333mhz 500gb sataii 24x dvd-rw nvidia 450 gts 1gb gddr5 video microsoft windows 7 home premium full version cd - 64 bit . monitor not included .,
14613,gmf-00091,mice,microsoft,microsoft wireless mobile mouse 3500 - moore artist series gmf-00091,19.99
14614,gmf-00010,mice,microsoft,microsoft wireless mobile mouse 3500 - loch ness gray,23.17
14615,68a-00001,webcams,microsoft,microsoft lifecam vx-3000 webcam black,15.08
14616,b000zmcilw,camera lenses,nikon,nikon 18-55mm f 3.5-5 .6 g af-s dx vr nikkor zoom lens,
14617,yfc-00001,webcams,microsoft,microsoft lifecam vx-2000 webcam black,15.8
14618,5qh-00001,keyboards,microsoft,microsoft natural ergonomic keyboard 4000 for business 5qh-00001,37.71
14619,d58-00026,mice,microsoft,microsoft intellimouse optical mouse,
14620,,computers accessories,tribeca,new york knicks iphone 4 case silicone cover,12.67
14621,69r-00001,mice,microsoft,microsoft bluetooth notebook mouse 5000 mac windows,33.99
14622,69r-00001,mice,microsoft,microsoft bluetooth notebook mouse 5000 mac,65.63
14623,b75-00113,mice,microsoft,microsoft intellimouse explorer 3.0,31.04
14624,,storage presentation materials,x-acto,new-x-acto x611 - 11 bulk pack blades for x-acto knives 100 box - epix611,43.0
14625,ssd-kit-115ez,internal hard drives,microsel,microsel high-performance ssd upgrade kit with reusable enclosure - corsair force series 115 gb sata 3.0 gb-s 0 mb cache 2.5-inch internal drives - retail kit ssd-kit-115ez,235.0
14626,gf3b2000u32,computers accessories,fantom,micronet technology fantom drives g-force 32 tb usb 3.0 external hard drive gf3b2000u32 - black,109.99
14627,epsw/4gb -2.0,usb flash drives,acp,ep memory 4 gb usb 2.0 mobile swingdrive flash ep memorysw 4gb-2 .0,13.23
14628,98682,bd-re discs,memorex,memorex 98682 25 gb 6x blu-ray disc bd-rs 30-ct spindle,51.95
14629,r1,accessories supplies,meelectonics,meelectronics r1 sound of the earth in-ear headphones for ipod iphone mp3 cd dvd players wood housing,28.85
14630,m9-bk,headphones,meelectonics,meelectronics m9-bk hi-fi sound-isolating in-ear headphones black,17.99
14631,m6p-bk,headphones,meelectonics,meelectronics m6p-bk sports sound-isolating in ear headphones with microphone remote for ipod iphone and smartphones black,17.99
14632,m9p-bk,headphones,meelectonics,meelectronics m9p in-ear 3.5 mm headphone with control talk for iphone ipod android blackberry new version with updated microphone,18.65
14633,,computers accessories,media science,media sciences ms85c3 - ms85c3 compatible solid ink stick 750 page-yield 4 pack cyan-mdams85c3,39.03
14634,30-001-06b,usb cables,mediabridge,mediabridge - hi-speed usb 2.0 cable 6 feet,3.99
14635,,projection screens,elite,maxwhite vmax2 plus2 series ezelectric motorized screen - 92 diagonal in white case,399.0
14636,,laminating supplies,ideastream,new-snap n store collapsible index card file box hold case pack 4 - 445670,36.0
14637,ltou4/800,,maxell,maxell ltou4 800 - lto ultrium 4 - 800 gb 1.6 tb - teal - storage media,25.76
14638,298012,blank media,maxell,maxell dvm60se mini digital video cassette 2-pack,6.43
14639,190049,lens cleaners,maxell,maxell br-game blu-ray game lens cleaner,14.02
14640,be25vwpa .5 s,blank media,maxell,maxell blue-ray bd-re re-writable disk 25gb 2x speed 5 pack - white wide area ink-jet printable label japan import,
14641,,home security systems,lorex,new-simulated bullet style surveillance camera - t53962,31.0
14642,190400,headphones,maxell,maxell noise-cancellation headphones,29.55
14643,nica sunrise - black,bluetooth headsets,maverick,maverick nica sunrise v2 bluetooth headset gloss black,39.99
14644,,projection screens,da-lite,hc matte white advantage manual with csr - video format size 72 diagonal,566.5
14645,602956006664,laptop netbook computer accessories,marware,marware microshell for ipad black,2.99
14646,,adapter rings,avery,new-ring binder polypropylene pockets 8-1 2 x 11 case pack 6 - 441533,45.0
14647,mb ssc3-1bb,cases bags,manfrotto,manfrotto mb ssc3-1bb agile i sling bag black,
14648,sp2209h,flashlights,maglite,maglite sp2209h 2-aa cell mini led flashlight with holster gray,17.75
14649,explorist gc,hiking gps units,magellan,magellan explorist gc waterproof geocaching gps,135.96
14650,explorist 510,hiking gps units,magellan,magellan explorist 510 waterproof hiking gps,267.62
14651,ccb437030002/04/1,gaming mice,mad catz inc,mad catz cyborg r.a.t. 3 gaming mouse for pc and mac ccb437030002 04 1,43.98
14652,,,mace,maceview mvc-smk surveillance network camera,84.95
14653,,printer accessories,macally,macally bookstandpro2 ipad 2 briefcase with rotatable view stand organizer,67.4
14654,m260w,video projectors,nec,m260w - lcd projector - desktop - 2600 ansi lumen - 1920 x 1080,
14655,vlsolo,lighting,lumiere la,lumiere l.a solo led high power 5600k video light kit,35.94
14656,vl20,lighting,lumiere la,lumiere l.a. 10w 20w dual 3200k tungsten halogen video light kit,78.0
14657,,audio video accessories,compucessory,lcd monitor privacy screen filter,48.94
14658,x-4 pro,,lowrance,x-4 pro fishfinder,100.26
14659,000-0140-26,boating gps units chartplotters,lowrance,lowrance 140-26 hds-5 5-inch baja offroad gps chartplotter,
14660,,storage presentation materials,lowrance,new lowrance 000-0140-26 hds5 baja gps chartplotter gps,744.1
14661,34953,cases bags,lowepro,lowepro stealth reporter d650 aw camera bag,
14662,201166510,cases bags,lowepro,lowepro stealth reporter 650 aw black,
14663,8429615,photo paper,kodak,kodak ultra premium photo paper semi-gloss - 50 sheets - 8.5 x 11,24.95
14664,,binding machine supplies,lorex,lorex lh118501c8b 8 channel 500 gb dvr with 8 color security cameras,730.6
14665,cvc6950pk4b,bullet cameras,lorex,lorex cvc6950pk4b high resolution security cameras - 4 pack,211.98
14666,,,kimberly-clark,kimberly-clark professional 91072 - scott continuous air freshener refill ocean 48 ml cartridge 6 carton,75.17
14667,910-002488,mice,logitech,logitech wireless mouse m310 vivid violet 910-002488,16.5
14668,910-002469,mice,logitech,logitech wireless mouse m305 vivid violet 910-002469,19.99
14669,920-002359,keyboards,logitech,logitech wireless illuminated keyboard k800,79.99
14670,985-000080,headphones,ultimate ears,logitech ultimate ears 500 noise-isolating earphones - dark silver,63.88
14671,939-000356,touch pads,logitech,logitech touch lapdesk n600 with retractable multi-touch touchpad 939-000356,59.24
14672,920-003402,graphics tablets,logitech,logitech keyboard case for ipad 2 with built-in keyboard and stand 920-003402,102.0
