music_entry_id,total_time,release_time,item_price,album_name,label_info,song,style,musician
35874,0:48,"September 12 , 2000",$ 0.99,Peace In The Valley - The Complete Gospel Recordings,( P ) 2000 BMG Entertainment,It Is No Secret ( What God Can Do ),Christian,Elvis Presley
35875,1:09,"September 12 , 2000",$ 0.99,Peace In The Valley - The Complete Gospel Recordings,( P ) 2000 BMG Entertainment,I Believe,Christian,Elvis Presley
35876,0:44,"September 12 , 2000",$ 0.99,Peace In The Valley - The Complete Gospel Recordings,( P ) 2000 BMG Entertainment,"Take My Hand , Precious Lord",Christian,Elvis Presley
35877,2:20,"September 12 , 2000",$ 0.99,Peace In The Valley - The Complete Gospel Recordings,( P ) 2000 BMG Entertainment,I Asked The Lord ( alternate ),Christian,Elvis Presley
35878,2:33,"September 12 , 2000",$ 0.99,Peace In The Valley - The Complete Gospel Recordings,( P ) 2000 BMG Entertainment,He,Christian,Elvis Presley
35879,3:21,"September 12 , 2000",$ 0.99,Peace In The Valley - The Complete Gospel Recordings,( P ) 2000 BMG Entertainment,Oh How I Love Jesus,Christian,Elvis Presley
35880,3:54,"September 12 , 2000",$ 0.99,Peace In The Valley - The Complete Gospel Recordings,( P ) 2000 BMG Entertainment,"Show Me Thy Ways , O Lord",Christian,Elvis Presley
35881,2:05,"September 12 , 2000",$ 1.29,Peace In The Valley - The Complete Gospel Recordings,( P ) 2000 BMG Entertainment,Hide Thou Me,Christian,Elvis Presley
35882,3:17,"September 12 , 2000",$ 1.29,Peace In The Valley - The Complete Gospel Recordings,( P ) 2000 BMG Entertainment,Down By The Riverside And When The Saints Go Marching In,Christian,Elvis Presley
35883,3:53,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Be Together ( feat . Wild Belle ),Dance & Electronic,Major Lazer
35884,3:27,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Too Original ( feat . Elliphant & Jovi Rockwell ) [ Explicit ],Dance & Electronic,Major Lazer
35885,3:34,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Blaze Up The Fire ( feat . Chronixx ),Dance & Electronic,Major Lazer
35886,2:56,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Lean On ( feat . MÌ ÷ & DJ Snake ),Dance & Electronic,Major Lazer
35887,3:26,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Powerful ( feat . Ellie Goulding & Tarrus Riley ),Dance & Electronic,Major Lazer
35888,3:18,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Light It Up ( feat . Nyla ),Dance & Electronic,Major Lazer
35889,3:46,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Roll the Bass,Dance & Electronic,Major Lazer
35890,3:53,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,"Night Riders ( feat . Travi $ Scott , 2 Chainz , Pusha T & Mad Cobra ) [ Explicit ]",Dance & Electronic,Major Lazer
35891,3:53,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Be Together ( feat . Wild Belle ),Dance & Electronic,Major Lazer
35892,3:27,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Too Original ( feat . Elliphant & Jovi Rockwell ) [ Explicit ],Dance & Electronic,Major Lazer
35893,3:34,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Blaze Up The Fire ( feat . Chronixx ),Dance & Electronic,Major Lazer
35894,2:56,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Lean On ( feat . MÌ ÷ & DJ Snake ),Dance & Electronic,Major Lazer
35895,3:26,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Powerful ( feat . Ellie Goulding & Tarrus Riley ),Dance & Electronic,Major Lazer
35896,3:18,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Light It Up ( feat . Nyla ),Dance & Electronic,Major Lazer
35897,3:46,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Roll the Bass,Dance & Electronic,Major Lazer
35898,3:53,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,"Night Riders ( feat . Travi $ Scott , 2 Chainz , Pusha T & Mad Cobra ) [ Explicit ]",Dance & Electronic,Major Lazer
35899,3:53,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Be Together ( feat . Wild Belle ),Dance & Electronic,Major Lazer
35900,3:27,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Too Original ( feat . Elliphant & Jovi Rockwell ) [ Explicit ],Dance & Electronic,Major Lazer
35901,3:34,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Blaze Up The Fire ( feat . Chronixx ),Dance & Electronic,Major Lazer
35902,2:56,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Lean On ( feat . MÌ ÷ & DJ Snake ),Dance & Electronic,Major Lazer
35903,3:26,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Powerful ( feat . Ellie Goulding & Tarrus Riley ),Dance & Electronic,Major Lazer
35904,3:18,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Light It Up ( feat . Nyla ),Dance & Electronic,Major Lazer
35905,3:46,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Roll the Bass,Dance & Electronic,Major Lazer
35906,3:53,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,"Night Riders ( feat . Travi $ Scott , 2 Chainz , Pusha T & Mad Cobra ) [ Explicit ]",Dance & Electronic,Major Lazer
35907,3:53,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Be Together ( feat . Wild Belle ),Dance & Electronic,Major Lazer
35908,3:27,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Too Original ( feat . Elliphant & Jovi Rockwell ) [ Explicit ],Dance & Electronic,Major Lazer
35909,3:34,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Blaze Up The Fire ( feat . Chronixx ),Dance & Electronic,Major Lazer
35910,2:56,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Lean On ( feat . MÌ ÷ & DJ Snake ),Dance & Electronic,Major Lazer
35911,3:26,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Powerful ( feat . Ellie Goulding & Tarrus Riley ),Dance & Electronic,Major Lazer
35912,3:18,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Light It Up ( feat . Nyla ),Dance & Electronic,Major Lazer
35913,3:46,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,Roll the Bass,Dance & Electronic,Major Lazer
35914,3:53,"June 1 , 2015",$ 1.29,Peace Is The Mission [ Explicit ],2015 Mad Decent,"Night Riders ( feat . Travi $ Scott , 2 Chainz , Pusha T & Mad Cobra ) [ Explicit ]",Dance & Electronic,Major Lazer
35915,3:08,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Overture ( The Big Race ),Soundtracks,Danny Elfman
35916,2:36,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Breakfast Machine,Soundtracks,Danny Elfman
35917,1:15,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Park Ride,Soundtracks,Danny Elfman
35918,1:44,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Stolen Bike,Soundtracks,Danny Elfman
35919,0:56,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Hitchhike,Soundtracks,Danny Elfman
35920,0:48,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Dinosaur Dream,Soundtracks,Danny Elfman
35921,1:35,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Simone 's Theme,Soundtracks,Danny Elfman
35922,1:58,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Clown Dream,Soundtracks,Danny Elfman
35923,1:24,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Studio Chase,Soundtracks,Danny Elfman
35924,2:02,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,The Drive-In,Soundtracks,Danny Elfman
35925,3:12,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Finale,Soundtracks,Danny Elfman
35926,2:13,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Overture,Soundtracks,Danny Elfman
35927,1:08,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Do Not Go Gently ?,Soundtracks,Danny Elfman
35928,0:52,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,The Brawl,Soundtracks,Danny Elfman
35929,1:29,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Action Medley,Soundtracks,Danny Elfman
35930,1:01,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Classroom Secretary,Soundtracks,Danny Elfman
35931,2:04,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Triple Lindy,Soundtracks,Danny Elfman
35932,2:28,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Love Suite,Soundtracks,Danny Elfman
35933,2:00,"May 23 , 2014",$ 1.29,Pee-Wee 's Big Adventure / Back to School ( Original Motion Picture Scores ),( C ) 1986 Varese Sarabande Records,Study Montage,Soundtracks,Danny Elfman
35934,4:09,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,A Little More Time,"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35935,4:02,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,Murderer ( Remix ),"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35936,4:06,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,Honey Comb,"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35937,3:56,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,All I Need to Know,"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35938,3:56,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,Murderer,"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35939,4:10,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,Pull Up Vibes,"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35940,3:29,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,I 'm Gon na Do My Best,"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35941,4:00,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,Who Say,"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35942,3:51,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,Mass Murderer,"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35943,3:55,"February 2 , 2013",$ 0.99,Penthouse Flashback Series : Beres & Buju,( C ) 1986 Varese Sarabande Records,Giving Thanks,"International , Caribbean & Cuba , Reggae","Beres Hammond , Buju Banton"
35944,58:15:00,"July 29 , 2002",$ 0.99,Penthouse Party Mix Vol . 5,( C ) 1986 Varese Sarabande Records,Da-Mix,"International , Caribbean & Cuba , Reggae","Beres Hammond featuring Red Fox , Lt. Stitchie , Wayne Wonder , Buju Banton , Lady G , Chevelle Franklyn , Jah Mali , Terry Ganzie , Juliet , Garnett Silk , Tony Rebel , Jr Tucker , Richie Stephens , Twiggy"
35945,5:40,"May 23 , 2012",$ 0.99,People,2012 Theracords,People,"Electronica , Dance & Electronic , Techno",Dj Thera feat . Yuna-X
35946,5:13,"May 23 , 2012",$ 0.99,People,2012 Theracords,Not Afraid to Dub,"Electronica , Dance & Electronic , Techno",Dj Thera feat . Yuna-X
35947,5:00,"November 30 , 2004",$ 0.89,Perdida,( c ) 2005 Epsa Music,Perdida,"Oldies , Pop , Latin Music , Latin Pop , Rock , International , Oldies & Retro , Latin Rock",Coki & The Killer Burritos
35948,2:49,"November 30 , 2004",$ 0.89,Perdida,( c ) 2005 Epsa Music,El Perfume De Los 17,"Oldies , Pop , Latin Music , Latin Pop , Rock , International , Oldies & Retro , Latin Rock",Coki & The Killer Burritos
35949,5:57,"November 30 , 2004",$ 0.89,Perdida,( c ) 2005 Epsa Music,Espaldas Pesadas,"Oldies , Pop , Latin Music , Latin Pop , Rock , International , Oldies & Retro , Latin Rock",Coki & The Killer Burritos
35950,3:50,"November 30 , 2004",$ 0.89,Perdida,( c ) 2005 Epsa Music,La Tormenta,"Oldies , Pop , Latin Music , Latin Pop , Rock , International , Oldies & Retro , Latin Rock",Coki & The Killer Burritos
35951,5:17,"November 30 , 2004",$ 0.89,Perdida,( c ) 2005 Epsa Music,La Verdad ?,"Oldies , Pop , Latin Music , Latin Pop , Rock , International , Oldies & Retro , Latin Rock",Coki & The Killer Burritos
35952,3:59,"November 30 , 2004",$ 0.89,Perdida,( c ) 2005 Epsa Music,Linyera,"Oldies , Pop , Latin Music , Latin Pop , Rock , International , Oldies & Retro , Latin Rock",Coki & The Killer Burritos
35953,3:37,"November 30 , 2004",$ 0.89,Perdida,( c ) 2005 Epsa Music,Enloquecido,"Oldies , Pop , Latin Music , Latin Pop , Rock , International , Oldies & Retro , Latin Rock",Coki & The Killer Burritos
35954,3:43,"November 30 , 2004",$ 0.89,Perdida,( c ) 2005 Epsa Music,Nos Vemos,"Oldies , Pop , Latin Music , Latin Pop , Rock , International , Oldies & Retro , Latin Rock",Coki & The Killer Burritos
35955,4:54,"November 30 , 2004",$ 0.89,Perdida,( c ) 2005 Epsa Music,Ciegos,"Oldies , Pop , Latin Music , Latin Pop , Rock , International , Oldies & Retro , Latin Rock",Coki & The Killer Burritos
35956,3:54,"March 23 , 2015",$ 1.29,Perdido En Tus Ojos,( C ) 2015 Machete Music,Perdido En Tus Ojos ( Album Version ) [ feat . Natti Natasha ],"International , Latin Music , Latin Hip-Hop",Don Omar
35957,3:27,"February 24 , 2013",$ 1.29,Perfect Replacement ( Remixes ) [ Explicit ],Ministry of Sound Recordings Limited,Perfect Replacement ( Radio Edit ),Dance & Electronic,Example
35958,5:19,"February 24 , 2013",$ 1.29,Perfect Replacement ( Remixes ) [ Explicit ],Ministry of Sound Recordings Limited,Perfect Replacement ( Extended Mix ),Dance & Electronic,Example
35959,5:57,"February 24 , 2013",$ 1.29,Perfect Replacement ( Remixes ) [ Explicit ],Ministry of Sound Recordings Limited,Perfect Replacement ( Danny Howard Remix ),Dance & Electronic,Example
35960,6:29,"February 24 , 2013",$ 1.29,Perfect Replacement ( Remixes ) [ Explicit ],Ministry of Sound Recordings Limited,Perfect Replacement ( R3hab & Hard Rock Sofa Extended Vocal Mix ),Dance & Electronic,Example
35961,4:05,"February 24 , 2013",$ 1.29,Perfect Replacement ( Remixes ) [ Explicit ],Ministry of Sound Recordings Limited,Perfect Replacement ( Datsik Remix ),Dance & Electronic,Example
35962,3:58,"February 24 , 2013",$ 1.29,Perfect Replacement ( Remixes ) [ Explicit ],Ministry of Sound Recordings Limited,Perfect Replacement ( Toyboy & Robin 's 1999 Remix ),Dance & Electronic,Example
35963,3:32,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,Time After Time,"Pop , Easy Listening",Tony Bennett
35964,2:01,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,I Fall In Love Too Easily,"Pop , Easy Listening",Tony Bennett
35965,4:11,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,East of the Sun ( West of the Moon ),"Pop , Easy Listening",Tony Bennett
35966,3:14,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,Nancy,"Pop , Easy Listening",Tony Bennett
35967,2:56,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,I Thought About You,"Pop , Easy Listening",Tony Bennett
35968,3:35,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,Night and Day,"Pop , Easy Listening",Tony Bennett
35969,2:52,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,I 've Got The World On A String,"Pop , Easy Listening",Tony Bennett
35970,3:14,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,I 'm Glad There Is You,"Pop , Easy Listening",Tony Bennett
35971,2:55,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,A Nightingale Sang in Berkeley Square,"Pop , Easy Listening",Tony Bennett
35972,3:08,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,I Wished On The Moon,"Pop , Easy Listening",Tony Bennett
35973,3:46,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,You Go to My Head,"Pop , Easy Listening",Tony Bennett
35974,2:25,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,The Lady Is A Tramp,"Pop , Easy Listening",Tony Bennett
35975,2:58,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,I See Your Face Before Me,"Pop , Easy Listening",Tony Bennett
35976,2:07,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,"Day In , Day Out","Pop , Easy Listening",Tony Bennett
35977,3:00,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,Indian Summer,"Pop , Easy Listening",Tony Bennett
35978,3:24,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,Call Me Irresponsible,"Pop , Easy Listening",Tony Bennett
35979,3:31,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,Here 's That Rainy Day,"Pop , Easy Listening",Tony Bennett
35980,2:25,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,Last Night When We Were Young,"Pop , Easy Listening",Tony Bennett
35981,2:14,"November 16 , 2012",$ 0.99,Perfectly Frank,Ministry of Sound Recordings Limited,I Wish I Were In Love Again,"Pop , Easy Listening",Tony Bennett
