digital_track_id,singer_name,genre_classification,track_label,time_min,album,song_release_date,music_price
13466,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Boomerang,4:24,Divergent Spectrum,"August 2 , 2011",$ 1.29
13467,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Lights ( Bassnectar Remix ),5:03,Divergent Spectrum,"August 2 , 2011",$ 1.29
13468,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Probable Cause,3:48,Divergent Spectrum,"August 2 , 2011",$ 1.29
13469,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Red Step,4:59,Divergent Spectrum,"August 2 , 2011",$ 1.29
13470,Bassnectar,"Electronica , Dance & Electronic , Dubstep",The Matrix,4:25,Divergent Spectrum,"August 2 , 2011",$ 1.29
13471,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Voodoo,6:00,Divergent Spectrum,"August 2 , 2011",$ 1.29
13472,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Heads Up ( 2011 Version ),4:32,Divergent Spectrum,"August 2 , 2011",$ 1.29
13473,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Paging Stereophonic,4:32,Divergent Spectrum,"August 2 , 2011",$ 1.29
13474,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Above and Beyond,3:57,Divergent Spectrum,"August 2 , 2011",$ 1.29
13475,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Parade Into Centuries ( 2011 Version ),3:53,Divergent Spectrum,"August 2 , 2011",$ 1.29
13476,Bassnectar,"Electronica , Dance & Electronic , Dubstep",After Thought,3:33,Divergent Spectrum,"August 2 , 2011",$ 1.29
13477,Passenger,"Alternative Rock , Folk",Community Centre,2:35,Divers & Submarines [ Explicit ],"June 30 , 2010",$ 0.99
13478,Passenger,"Alternative Rock , Folk",Fairytales & Firesides [ Explicit ],4:22,Divers & Submarines [ Explicit ],"June 30 , 2010",$ 0.99
13479,Passenger,"Alternative Rock , Folk",Divers & Submarines,3:34,Divers & Submarines [ Explicit ],"June 30 , 2010",$ 0.99
13480,Passenger,"Alternative Rock , Folk",Facebook,2:59,Divers & Submarines [ Explicit ],"June 30 , 2010",$ 0.99
13481,Passenger,"Alternative Rock , Folk",House On A Hill,3:23,Divers & Submarines [ Explicit ],"June 30 , 2010",$ 0.99
13482,Passenger,"Alternative Rock , Folk",Two Tales,5:01,Divers & Submarines [ Explicit ],"June 30 , 2010",$ 0.99
13483,Passenger,"Alternative Rock , Folk",Intacto,2:43,Divers & Submarines [ Explicit ],"June 30 , 2010",$ 0.99
13484,Passenger,"Alternative Rock , Folk",Brick Walls,3:42,Divers & Submarines [ Explicit ],"June 30 , 2010",$ 0.99
13485,Passenger,"Alternative Rock , Folk",Crows In Snow,5:29,Divers & Submarines [ Explicit ],"June 30 , 2010",$ 0.99
13486,RAC,"Electronica , Dance & Electronic",Electro Fish,6:17,Diversions,"May 2 , 1994",$ 0.99
13487,RAC,"Electronica , Dance & Electronic",High Wire,6:08,Diversions,"May 2 , 1994",$ 0.99
13488,RAC,"Electronica , Dance & Electronic",Hula Loops,6:51,Diversions,"May 2 , 1994",$ 0.99
13489,RAC,"Electronica , Dance & Electronic",Raindancer,5:52,Diversions,"May 2 , 1994",$ 0.99
13490,RAC,"Electronica , Dance & Electronic",Mindfield,6:15,Diversions,"May 2 , 1994",$ 0.99
13491,RAC,"Electronica , Dance & Electronic",Wavelength,6:32,Diversions,"May 2 , 1994",$ 0.99
13492,RAC,"Electronica , Dance & Electronic",Neo Rio,6:14,Diversions,"May 2 , 1994",$ 0.99
13493,RAC,"Electronica , Dance & Electronic",Choobes,5:59,Diversions,"May 2 , 1994",$ 0.99
13494,RAC,"Electronica , Dance & Electronic",Detour,6:06,Diversions,"May 2 , 1994",$ 0.99
13495,Wyclef Jean feat . Avicii,Dance & Electronic,Divine Sorrow ( Klingande Remix ),4:28,Divine Sorrow ( Klingande Remix ),"February 3 , 2015",$ 1.29
13496,The Goo Goo Dolls,Pop,Dizzy,2:41,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13497,The Goo Goo Dolls,Pop,Slide,3:32,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13498,The Goo Goo Dolls,Pop,Broadway,3:58,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13499,The Goo Goo Dolls,Pop,January Friend,2:44,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13500,The Goo Goo Dolls,Pop,Black Balloon,4:09,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13501,The Goo Goo Dolls,Pop,Bulletproof,4:37,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13502,The Goo Goo Dolls,Pop,Amigone,3:15,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13503,The Goo Goo Dolls,Pop,All Eyes On Me,3:57,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13504,The Goo Goo Dolls,Pop,Full Forever,2:51,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13505,The Goo Goo Dolls,Pop,Acoustic # 3,1:56,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13506,The Goo Goo Dolls,Pop,Iris,4:49,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13507,The Goo Goo Dolls,Pop,Extra Pale,2:10,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13508,The Goo Goo Dolls,Pop,Hate This Place,4:24,Dizzy Up The Girl,"September 11 , 1998",$ 1.29
13509,Voltio,"International , Latin Music , Latin Hip-Hop",DÌ_melo Mami ( Album Version ),3:08,DÌ_melo Mami,"September 18 , 2009",$ 1.29
13510,Willie Nelson & Merle Haggard,Country,Django and Jimmie,2:53,Django and Jimmie,"April 20 , 2015",$ 1.29
13511,Willie Nelson & Merle Haggard,Country,It 's All Going to Pot,2:56,Django and Jimmie,"April 20 , 2015",$ 1.29
13512,Willie Nelson & Merle Haggard,Country,Unfair Weather Friend,4:14,Django and Jimmie,"April 20 , 2015",$ 1.29
13513,Willie Nelson & Merle Haggard,Country,Missing Ol' Johnny Cash,3:26,Django and Jimmie,"April 20 , 2015",$ 1.29
13514,Willie Nelson & Merle Haggard,Country,Live This Long,3:35,Django and Jimmie,"April 20 , 2015",$ 1.29
13515,Willie Nelson & Merle Haggard,Country,Alice In Hulaland,3:01,Django and Jimmie,"April 20 , 2015",$ 1.29
13516,Willie Nelson & Merle Haggard,Country,"Do n't Think Twice , It 's Alright",4:10,Django and Jimmie,"April 20 , 2015",$ 1.29
13517,Willie Nelson & Merle Haggard,Country,Family Bible,3:36,Django and Jimmie,"April 20 , 2015",$ 1.29
13518,Willie Nelson & Merle Haggard,Country,It 's Only Money,3:56,Django and Jimmie,"April 20 , 2015",$ 1.29
13519,Willie Nelson & Merle Haggard,Country,Swinging Doors,2:51,Django and Jimmie,"April 20 , 2015",$ 1.29
13520,Willie Nelson & Merle Haggard,Country,Where Dreams Come to Die,3:18,Django and Jimmie,"April 20 , 2015",$ 1.29
13521,Willie Nelson & Merle Haggard,Country,Somewhere Between,3:24,Django and Jimmie,"April 20 , 2015",$ 1.29
13522,Willie Nelson & Merle Haggard,Country,Driving the Herd,2:49,Django and Jimmie,"April 20 , 2015",$ 1.29
13523,Willie Nelson & Merle Haggard,Country,The Only Man Wilder Than Me,2:35,Django and Jimmie,"April 20 , 2015",$ 1.29
13524,Chase Rice,Country,Do It Like This,3:35,Do It Like This,"August 5 , 2014",$ 1.29
13525,Nelly Furtado,Pop,Do It,3:27,Do It,"November 13 , 2007",$ 0.99
13526,Sonik-omi,International,Aaj Hoga Muqabla,5:24,Do Yaraon Ki Yaari,"December 31 , 1984",$ 0.89
13527,Sonik-omi,International,Ek Bewafa Se,4:30,Do Yaraon Ki Yaari,"December 31 , 1984",$ 0.89
13528,Sonik-omi,International,Na Hosh Mein Saqi Hai,8:21,Do Yaraon Ki Yaari,"December 31 , 1984",$ 0.89
13529,Sonik-omi,International,Suno Hasinon,4:51,Do Yaraon Ki Yaari,"December 31 , 1984",$ 0.89
13530,Sonik-omi,International,Tum Karoge Wafa,3:36,Do Yaraon Ki Yaari,"December 31 , 1984",$ 0.89
13531,David Banner,Rap & Hip-Hop,Do You Believe [ Explicit ],3:39,Do You Believe [ Explicit ],"May 1 , 2012",$ 0.99
13532,Ryan Adams,Rock,Do You Laugh When You Lie ?,2:27,Do You Laugh When You Lie ?,"December 9 , 2014",$ 1.29
13533,Ryan Adams,Rock,By The Way,3:13,Do You Laugh When You Lie ?,"December 9 , 2014",$ 1.29
13534,Ryan Adams,Rock,I 'm In Love With You,2:22,Do You Laugh When You Lie ?,"December 9 , 2014",$ 1.29
13535,Glee Cast,Pop,Do You Wan na Touch Me ( Oh Yeah ) ( Glee Cast Version Featuring Gwyneth Paltrow ),3:36,Do You Wan na Touch Me ( Oh Yeah ) ( Glee Cast Version Featuring Gwyneth Paltrow ),"March 8 , 2011",$ 1.29
13536,The Game,Rap & Hip-Hop,Intro [ Explicit ],0:58,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13537,The Game,Rap & Hip-Hop,On Me ( feat . Kendrick Lamar ) [ Explicit ],4:45,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13538,The Game,Rap & Hip-Hop,Step Up ( feat . Dej Loaf & Sha Sha ) [ Explicit ],2:47,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13539,The Game,Rap & Hip-Hop,"Do n't Trip ( feat . Ice Cub , Dr. Dre & will.i.am ) [ Explicit ]",4:59,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13540,The Game,Rap & Hip-Hop,Standing On Ferraris ( feat . Diddy ) [ Explicit ],4:11,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13541,The Game,Rap & Hip-Hop,Dollar And A Dream ( feat . AB Soul ) [ Explicit ],5:53,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13542,The Game,Rap & Hip-Hop,Made In America ( feat . Mvrcus Blvck ) [ Explicit ],3:14,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13543,The Game,Rap & Hip-Hop,Hashtag ( feat . Jelly Roll ) [ Explicit ],2:59,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13544,The Game,Rap & Hip-Hop,"Circles ( feat . Q-Tip , Eric Bellinger & Sha Sha ) [ Explicit ]",4:11,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13545,The Game,Rap & Hip-Hop,Uncle Skit [ Explicit ],2:04,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13546,The Game,Rap & Hip-Hop,Dedicated ( feat . Future & Sonyae ) [ Explicit ],5:45,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13547,The Game,Rap & Hip-Hop,Bitch You Ai n't Shit [ Explicit ],3:05,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13548,The Game,Rap & Hip-Hop,Summertime ( feat . Jelly Roll ) [ Explicit ],3:43,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13549,The Game,Rap & Hip-Hop,Mula ( feat . Kanye West ) [ Explicit ],3:55,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13550,The Game,Rap & Hip-Hop,The Documentary 2 [ Explicit ],4:38,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13551,The Game,Rap & Hip-Hop,"New York , New York [ Explicit ]",2:21,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13552,The Game,Rap & Hip-Hop,100 ( feat . Drake ) [ Explicit ],5:34,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13553,The Game,Rap & Hip-Hop,Just Another Day [ Explicit ],3:50,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13554,The Game,Rap & Hip-Hop,"LA ( feat . Snoop Dogg , will.i.am & Fergie ) [ Explicit ]",5:27,Documentary 2 [ Explicit ],"October 9 , 2015",$ 1.29
13555,Broadcast,Rock,The Line,3:55,Dodge the Arrow,"September 24 , 2013",$ 0.99
13556,Broadcast,Rock,Dodge the Arrow,3:41,Dodge the Arrow,"September 24 , 2013",$ 0.99
13557,Broadcast,Rock,Do n't Waste It,3:41,Dodge the Arrow,"September 24 , 2013",$ 0.99
13558,Broadcast,Rock,Hide Yourself Away,3:27,Dodge the Arrow,"September 24 , 2013",$ 0.99
13559,Broadcast,Rock,Loving You,3:43,Dodge the Arrow,"September 24 , 2013",$ 0.99
13560,Broadcast,Rock,Cathy,4:52,Dodge the Arrow,"September 24 , 2013",$ 0.99
13561,Broadcast,Rock,Bulletproof,3:45,Dodge the Arrow,"September 24 , 2013",$ 0.99
13562,Broadcast,Rock,Always Time for Love,4:19,Dodge the Arrow,"September 24 , 2013",$ 0.99
13563,George Strait,Country,Does Fort Worth Ever Cross Your Mind,3:15,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13564,George Strait,Country,Any Old Time,2:03,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13565,George Strait,Country,I Need Someone Like Me,2:47,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13566,George Strait,Country,You 're Dancin ' This Dance All Wrong,3:57,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13567,George Strait,Country,Honky Tonk Saturday Night,2:28,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13568,George Strait,Country,I Should Have Watched That First Step,2:57,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13569,George Strait,Country,Love Comes From The Other Side Of Town,2:17,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13570,George Strait,Country,The Cowboy Rides Away,3:21,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13571,George Strait,Country,What Did You Expect Me To Do,2:38,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13572,George Strait,Country,The Fireman,2:34,Does Fort Worth Ever Cross Your Mind,"June 12 , 2007",$ 1.29
13573,"Dog , Paper , Submarine",Alternative Rock,Anglerfish,2:59,Dog ! Paper ! Submarine !,,$ 0.89
13574,"Dog , Paper , Submarine",Alternative Rock,Oxygen,2:01,Dog ! Paper ! Submarine !,,$ 0.89
13575,"Dog , Paper , Submarine",Alternative Rock,Giant Crow,1:44,Dog ! Paper ! Submarine !,,$ 0.89
13576,"Dog , Paper , Submarine",Alternative Rock,Lump,2:57,Dog ! Paper ! Submarine !,,$ 0.89
13577,"Dog , Paper , Submarine",Alternative Rock,Shine,3:56,Dog ! Paper ! Submarine !,,$ 0.89
13578,"Dog , Paper , Submarine",Alternative Rock,Be afraid of the man in the moon,3:28,Dog ! Paper ! Submarine !,,$ 0.89
13579,Snoop Dogg,"Rap & Hip-Hop , West Coast",Toyz N Da Hood ( ( Feat . Bootsy Collins ) [ Edited ] ),2:40,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13580,Snoop Dogg,"Rap & Hip-Hop , West Coast",The Way Life Used To Be,3:43,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13581,Snoop Dogg,"Rap & Hip-Hop , West Coast",My Own Way ( ( Feat . Mr. Porter ) [ Edited ] ),3:05,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13582,Snoop Dogg,"Rap & Hip-Hop , West Coast",Wonder What It Do ( ( Feat . Uncle Chucc ) [ Edited ] ),3:43,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13583,Snoop Dogg,"Rap & Hip-Hop , West Coast",My F ** n House ( ( Feat . Young Jeezy And E-40 ) [ Edited ] ),5:07,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13584,Snoop Dogg,"Rap & Hip-Hop , West Coast",Peer Pressure ( ( Feat . Traci Nelson ) [ Edited ] ),4:07,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13585,Snoop Dogg,"Rap & Hip-Hop , West Coast",I Do n't Need No B **** ( ( Feat . Devin The Dude And Kobe Honeycutt ) [ Edited ] ),3:59,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13586,Snoop Dogg,"Rap & Hip-Hop , West Coast",Platinum ( ( Feat . R. Kelly ) [ Edited ] ),4:29,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13587,Snoop Dogg,"Rap & Hip-Hop , West Coast",Boom ( ( Feat . T-Pain ) [ Edited ] ),3:50,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13588,Snoop Dogg,"Rap & Hip-Hop , West Coast",We Rest N Cali ( ( Feat . Goldie Loc And Bootsy Collins ) [ Edited ] ),4:10,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13589,Snoop Dogg,"Rap & Hip-Hop , West Coast",El Lay ( ( Feat . Marty James ) [ Edited ] ),4:06,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13590,Snoop Dogg,"Rap & Hip-Hop , West Coast",Gang Bang Rookie ( ( Feat . Pilot ) [ Edited ] ),3:46,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13591,Snoop Dogg,"Rap & Hip-Hop , West Coast",This W ** d Iz Mine ( ( Feat . Wiz Khalifa ) [ Edited ] ),3:43,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13592,Snoop Dogg,"Rap & Hip-Hop , West Coast",Wet ( Edited ),3:45,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13593,Snoop Dogg,"Rap & Hip-Hop , West Coast","Take U Home ( ( Feat . Too $ hort , Daz And Kokane ) [ Edited ] )",3:55,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13594,Snoop Dogg,"Rap & Hip-Hop , West Coast",Sumthin Like This Night ( ( Feat . Gorillaz ) [ Edited ] ),3:37,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13595,Snoop Dogg,"Rap & Hip-Hop , West Coast",Superman ( ( Feat . Willie Nelson ) [ Edited ] ),2:05,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13596,Snoop Dogg,"Rap & Hip-Hop , West Coast",Eyez Closed ( ( Feat . John Legend And Kanye West ) [ Edited ] ),5:02,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13597,Snoop Dogg,"Rap & Hip-Hop , West Coast",Raised In Da Hood,3:39,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13598,Snoop Dogg,"Rap & Hip-Hop , West Coast",It 's D Only Thang,3:16,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13599,Snoop Dogg,"Rap & Hip-Hop , West Coast",Cold Game ( ( Feat . Latoiya Williams ) [ Edited ] ),3:49,Doggumentary [ Edited ],"March 29 , 2011",$ 1.29
13600,Snoop Dogg,"Rap & Hip-Hop , West Coast",Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ],2:40,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13601,Snoop Dogg,"Rap & Hip-Hop , West Coast",The Way Life Used To Be [ Explicit ],3:43,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13602,Snoop Dogg,"Rap & Hip-Hop , West Coast",My Own Way ( Feat . Mr. Porter ) [ Explicit ],3:05,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13603,Snoop Dogg,"Rap & Hip-Hop , West Coast",Wonder What It Do ( Feat . Uncle Chucc ) [ Explicit ],3:43,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13604,Snoop Dogg,"Rap & Hip-Hop , West Coast",My Fucn House ( Feat . Young Jeezy And E-40 ) [ Explicit ],5:08,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13605,Snoop Dogg,"Rap & Hip-Hop , West Coast",Peer Pressure ( Feat . Traci Nelson ) [ Explicit ],4:07,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13606,Snoop Dogg,"Rap & Hip-Hop , West Coast",I Do n't Need No Bitch ( Feat . Devin The Dude And Kobe Honeycutt ) [ Explicit ],3:59,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13607,Snoop Dogg,"Rap & Hip-Hop , West Coast",Platinum ( Feat . R. Kelly ) [ Explicit ],4:29,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13608,Snoop Dogg,"Rap & Hip-Hop , West Coast",Boom ( Feat . T-Pain ) [ Explicit ],3:50,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13609,Snoop Dogg,"Rap & Hip-Hop , West Coast",We Rest N Cali ( Feat . Goldie Loc And Bootsy Collins ) [ Explicit ],4:10,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13610,Snoop Dogg,"Rap & Hip-Hop , West Coast",El Lay ( Feat . Marty James ) [ Explicit ],4:07,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13611,Snoop Dogg,"Rap & Hip-Hop , West Coast",Gang Bang Rookie ( Feat . Pilot ) [ Explicit ],3:46,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13612,Snoop Dogg,"Rap & Hip-Hop , West Coast",This Weed Iz Mine ( Feat . Wiz Khalifa ) [ Explicit ],3:43,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13613,Snoop Dogg,"Rap & Hip-Hop , West Coast",Wet [ Explicit ],3:45,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13614,Snoop Dogg,"Rap & Hip-Hop , West Coast","Take U Home ( Feat . Too $ hort , Daz And Kokane ) [ Explicit ]",3:55,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13615,Snoop Dogg,"Rap & Hip-Hop , West Coast",Sumthin Like This Night ( Feat . Gorillaz ) [ Explicit ],3:37,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13616,Snoop Dogg,"Rap & Hip-Hop , West Coast",Superman ( Feat . Willie Nelson ) [ Explicit ],2:05,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13617,Snoop Dogg,"Rap & Hip-Hop , West Coast",Eyez Closed ( Feat . John Legend And Kanye West ) [ Explicit ],5:02,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13618,Snoop Dogg,"Rap & Hip-Hop , West Coast",Raised In Da Hood [ Explicit ],3:39,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13619,Snoop Dogg,"Rap & Hip-Hop , West Coast",It 's D Only Thang [ Explicit ],3:16,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13620,Snoop Dogg,"Rap & Hip-Hop , West Coast",Cold Game ( Feat . Latoiya Williams ) [ Explicit ],3:49,Doggumentary [ Explicit ],"March 29 , 2011",$ 1.29
13621,Snoop Doggy Dogg,"Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Bathtub [ Explicit ],1:50,Doggystyle [ Explicit ],"March 13 , 2001",$ 0.99
13622,Snoop Doggy Dogg,"Gangsta & Hardcore , Rap & Hip-Hop , West Coast",G Funk Intro [ Explicit ],2:24,Doggystyle [ Explicit ],"March 13 , 2001",$ 0.99
13623,Snoop Doggy Dogg,"Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Gin And Juice [ Explicit ],3:31,Doggystyle [ Explicit ],"March 13 , 2001",$ 0.99
13624,Snoop Doggy Dogg,"Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Tha Shiznit [ Explicit ],4:40,Doggystyle [ Explicit ],"March 13 , 2001",$ 0.99
