itunes_track_id,music_name,price_amount,length,artist_label,music_album,copyright_text,music_style
5975,You and Tequila ( feat . Grace Potter ),$ 1.29,4:02,Kenny Chesney,Hemingway 's Whiskey,‰ ãÑ 2010 Sony Music Entertainment,"Country , Music , Honky Tonk , Contemporary Country"
5976,Seven Days,$ 1.29,4:19,Kenny Chesney,Hemingway 's Whiskey,‰ ãÑ 2010 Sony Music Entertainment,"Country , Music , Honky Tonk , Contemporary Country"
5977,Small Y' all ( with George Jones ),$ 1.29,2:54,Kenny Chesney,Hemingway 's Whiskey,‰ ãÑ 2010 Sony Music Entertainment,"Country , Music , Honky Tonk , Contemporary Country"
5978,Where I Grew Up,$ 1.29,3:38,Kenny Chesney,Hemingway 's Whiskey,‰ ãÑ 2010 Sony Music Entertainment,"Country , Music , Honky Tonk , Contemporary Country"
5979,Reality,$ 1.29,3:30,Kenny Chesney,Hemingway 's Whiskey,‰ ãÑ 2010 Sony Music Entertainment,"Country , Music , Honky Tonk , Contemporary Country"
5980,Round and Round,$ 1.29,5:05,Kenny Chesney,Hemingway 's Whiskey,‰ ãÑ 2010 Sony Music Entertainment,"Country , Music , Honky Tonk , Contemporary Country"
5981,Somewhere With You,$ 1.29,4:03,Kenny Chesney,Hemingway 's Whiskey,‰ ãÑ 2010 Sony Music Entertainment,"Country , Music , Honky Tonk , Contemporary Country"
5982,Hemingway 's Whiskey,$ 1.29,3:29,Kenny Chesney,Hemingway 's Whiskey,‰ ãÑ 2010 Sony Music Entertainment,"Country , Music , Honky Tonk , Contemporary Country"
5983,When You Love Someone Like That,$ 1.29,4:39,Reba McEntire & LeAnn Rimes,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5984,Does the Wind Still Blow In Oklahoma,$ 0.99,4:37,Reba McEntire & Ronnie Dunn,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5985,Faith In Love,$ 1.29,3:47,Reba McEntire & Rascal Flatts,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5986,She Ca n't Save Him,$ 0.99,3:02,Reba McEntire & Trisha Yearwood,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5987,Everyday People,$ 0.99,3:34,Reba McEntire & Carole King,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5988,Every Other Weekend,$ 1.29,4:03,Reba McEntire & Kenny Chesney,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5989,These Broken Hearts,$ 0.99,4:25,Reba McEntire & Vince Gill,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5990,Sleeping With the Telephone,$ 0.99,3:33,Reba McEntire & Faith Hill,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5991,The Only Promise That Remains,$ 0.99,5:06,Reba McEntire & Justin Timberlake,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5992,Break Each Other 's Hearts Again,$ 0.99,3:38,Reba McEntire & Don Henley,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5993,Because of You,$ 1.99,3:42,Kelly Clarkson & Reba McEntire,Reba Duets,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country"
5994,Over You Again,$ 0.99,5:35,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
5995,Moment of Forever,$ 0.99,3:50,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
5996,The Bob Song,$ 0.99,4:15,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
5997,Louisiana,$ 0.99,3:23,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
5998,Gravedigger,$ 1.29,3:51,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
5999,Keep Me from Blowing Away,$ 0.99,3:32,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
6000,Takin ' On Water,$ 0.99,3:22,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
6001,Always Now,$ 0.99,3:26,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
6002,I 'm Alive,$ 0.99,3:26,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
6003,When I Was Young and Grandma Was n't Old,$ 0.99,3:03,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
6004,Worry B Gone,$ 0.99,3:07,Willie Nelson & Kenny Chesney,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
6005,You Do n't Think I 'm Funny Anymore,$ 0.99,2:18,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
6006,Got ta Serve Somebody,$ 0.99,7:59,Willie Nelson,Moment of Forever,"‰ ãÑ 2008 UMG Recordings , Inc.","Country , Music , Rock , Traditional Country , Contemporary Country , Outlaw Country , Pop , Pop/Rock , Honky Tonk , Singer/Songwriter"
6007,Bad Romance,$ 1.29,4:54,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6008,Alejandro,$ 1.29,4:34,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6009,Monster,$ 1.29,4:09,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6010,Speechless,$ 1.29,4:30,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6011,Dance In the Dark,$ 1.29,4:48,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6012,Telephone ( feat . BeyoncÌ © ),$ 1.29,3:40,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6013,So Happy I Could Die,$ 1.29,3:54,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6014,Teeth,$ 1.29,3:40,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6015,Just Dance ( feat . Colby O'Donis ),$ 1.29,4:02,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6016,LoveGame,$ 1.29,3:36,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6017,Paparazzi,$ 1.29,3:28,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6018,Poker Face,$ 1.29,3:57,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6019,"Eh , Eh ( Nothing Else I Can Say )",$ 1.29,2:55,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6020,"Beautiful , Dirty , Rich",$ 1.29,2:52,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6021,The Fame,$ 1.29,3:41,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6022,Money Honey,$ 1.29,2:50,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6023,Starstruck ( feat . Space Cowboy & Flo Rida ),$ 1.29,3:36,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6024,Boys Boys Boys,$ 1.29,3:20,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6025,Paper Gangsta,$ 1.29,4:23,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6026,Brown Eyes,$ 1.29,4:02,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6027,I Like It Rough,$ 1.29,3:22,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6028,Summerboy,$ 1.29,4:13,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6029,Disco Heaven,$ 1.29,3:41,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6030,Bad Romance ( Starsmith Remix ),$ 1.29,4:55,Lady Gaga,The Fame Monster ( Deluxe Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6031,Marry the Night,$ 1.29,4:24,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6032,Born This Way,$ 1.29,4:20,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6033,Government Hooker,$ 1.29,4:14,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6034,Judas,$ 1.29,4:09,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6035,Americano,$ 1.29,4:06,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6036,Hair,$ 1.29,5:08,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6037,ScheiÌÙe,$ 1.29,3:45,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6038,Bloody Mary,$ 1.29,4:04,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6039,Bad Kids,$ 1.29,3:50,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6040,Highway Unicorn ( Road To Love ),$ 1.29,4:15,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6041,Heavy Metal Lover,$ 1.29,4:12,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6042,Electric Chapel,$ 1.29,4:12,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6043,YoÌ _ and I,$ 1.29,5:07,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6044,The Edge of Glory,$ 1.29,5:21,Lady Gaga,Born This Way,‰ ãÑ 2014 Interscope Records,"Pop , Music , Rock , Dance"
6045,Aura,$ 1.29,3:55,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6046,Venus,$ 1.29,3:53,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6047,G.U.Y.,$ 1.29,3:52,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6048,Sexxx Dreams,$ 1.29,3:34,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6049,"Jewels N ' Drugs ( feat . T.I. , Too $ hort & Twista )",$ 1.29,3:48,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6050,MANiCURE,$ 1.29,3:19,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6051,ARTPOP,$ 1.29,4:07,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6052,Swine,$ 1.29,4:28,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6053,Donatella,$ 1.29,4:24,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6054,Fashion !,$ 1.29,3:59,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6055,Mary Jane Holland,$ 1.29,4:37,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6056,Dope,$ 1.29,3:41,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6057,Gypsy,$ 1.29,4:08,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6058,Applause,$ 1.29,3:32,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6059,X Dreams,$ 1.29,3:34,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6060,"Jewels N ' ***** ( feat . T.I. , Too $ hort & Twista )",$ 1.29,3:48,Lady Gaga,ARTPOP,‰ ãÑ 2013 Interscope Records,"Pop , Music , Dance , Rock"
6061,Black Jesus + Amen Fashion,$ 1.29,3:36,Lady Gaga,Born This Way ( Bonus Track Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6062,Fashion of His Love,$ 1.29,3:39,Lady Gaga,Born This Way ( Bonus Track Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6063,The Queen,$ 1.29,5:16,Lady Gaga,Born This Way ( Bonus Track Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6064,Born This Way ( The Country Road Version ),$ 1.29,4:21,Lady Gaga,Born This Way ( Bonus Track Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6065,Judas ( DJ White Shadow Remix ),$ 1.29,4:07,Lady Gaga,Born This Way ( Bonus Track Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6066,Marry the Night ( Zedd Remix ),$ 1.29,4:20,Lady Gaga,Born This Way ( Bonus Track Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6067,ScheiÌÙe ( DJ White Shadow Mugler ),$ 1.29,9:35,Lady Gaga,Born This Way ( Bonus Track Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6068,Fashion of His Love ( Fernando Garibay Remix ),$ 1.29,3:45,Lady Gaga,Born This Way ( Bonus Track Version ),‰ ãÑ 2014 Interscope Records,"Pop , Music"
6069,Honeymoon,$ 1.29,5:50,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6070,Music To Watch Boys To,$ 1.29,4:50,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6071,Terrence Loves You,$ 1.29,4:50,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6072,God Knows I Tried,$ 1.29,4:40,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6073,High By the Beach,$ 1.29,4:17,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6074,Freak,$ 1.29,4:55,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6075,Art Deco,$ 1.29,4:55,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6076,Burnt Norton ( Interlude ),$ 1.29,1:21,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6077,Religion,$ 1.29,5:23,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6078,Salvatore,$ 1.29,4:41,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6079,The Blackest Day,$ 1.29,6:05,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6080,24,$ 1.29,4:55,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6081,Swan Song,$ 1.29,5:23,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6082,Do n't Let Me Be Misunderstood,$ 1.29,3:01,Lana Del Rey,Honeymoon,‰ ãÑ 2015 Polydor Ltd. ( UK ),"Alternative , Music , Rock , Adult Alternative"
6083,Born To Die,$ 1.29,4:45,Lana Del Rey,Born To Die - The Paradise Edition,‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,"Alternative , Music , Rock , Adult Alternative"
6084,Off To the Races,$ 1.29,4:59,Lana Del Rey,Born To Die - The Paradise Edition,‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,"Alternative , Music , Rock , Adult Alternative"
6085,Blue Jeans,$ 1.29,3:29,Lana Del Rey,Born To Die - The Paradise Edition,‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,"Alternative , Music , Rock , Adult Alternative"
