entry_id,category_name,name,company,sku_model,list_price
10432,computers accessories,d-link ant24-0230 xtreme n 2.4 ghz indoor antenna,d-link,ant24-0230,27.05
10433,,1pk dat 160 8mm 80 160gb tape cartridige,sony,dgdat160,35.75
10434,data cartridges,1-pack 100 200gb lto ultrium data cart for surestore ultrium,hp,c7971a,21.99
10435,label makers,dymo 1741672 sanford 3 8in x 9.8 feet assorted pastel color tapes for embossers 3 rolls per pack one each pink blue and clear,dymo,,
10436,blank media,16gb secure digital sdhc hd video card class 6,edge,edgdm-222604-pe,31.21
10437,internal hard drives,160gb wd raptor sata 10000 rpm ncq hdd,hp,ew222ut,179.99
10438,,160gb nb backup secure abs usb 2.0 5400 rmp with 256 aes encryption,cms,v2abs-ce-160,100.85
10439,audio video accessories,13ft 4m b116c-013b proultra hdmi cable 1.4 10.2 g enet,accell,b116c-013b,24.72
10440,printer ink toner,xerox 108r00580 belt cleaner assembly for xerox phaser 7750 laser printer,xerox,108r00580,
10441,external hard drives,2tb diskgo 3.5 external backup usb hard drive,edge,edgdg-223687-pe,137.99
10442,,10700 series stack-on 3-door storage unit for 48 wide return,hon,,412.95
10443,printer ink toner,106r01373 laser cartridge - 3500 page-yield black sold individuall,xerox,,104.79
10444,inkjet printer ink,100xl color high yield return prog ink cart tri-pk cyan magenta,lexmark,14n0684,47.91
10445,usb network adapters,d-link dbt-120 wireless bluetooth 2.0 usb adapter,d-link,dbt-120,69.99
10446,wireless access points,d-link dap-1360 wireless-n range extender,d-link,dap-1360,63.88
10447,routers,d-link di-604 cable dsl router 4-port switch,d-link,di-604,34.99
10448,connectors adapters,display port to vga adapter vga m f cable,siig,cb-dp0082-s1,28.24
10449,bags cases,disney cars 15.4 laptop notebook messenger bag,disney,onm026ca_dy05,39.99
10450,audio cables,q-see qsbncomp10 antenna connector,digital peripheral solutions,,19.45
10451,cleaning repair,digital innovations cleandr laser lens cleaner for blu-ray game consoles - zero clearance,digital innovations,41903,11.95
10452,fiber optic cables,ge digital fiber optic audio cable - 6,general electric,focab6ft,2.92
10453,camera batteries,digipower bp-nkl8 replacement li-ion battery for nikon en-el8,cellular innovations,bp-nkl8,13.82
10454,home audio theater,dies coax for ct-1 .042 .068 .213 .255,comprehensive,,
10455,hdtv receivers tuners,diamond v-stream full 1080p hd wireless pc to tv system wpctv1080h,diamond multimedia,wpctv1080h,109.99
10456,cases,delorme slip case for pn series gps black,delorme,af-008336-201,19.95
10457,voip,dell only nettalk duo voip telephone free usa canada calling,global marketing partners,094922033482,69.95
10458,batteries,dell latitude d800 main battery,battery-biz,b-5792-az36475,15.5
10459,computers accessories,dell inspiron duo audio station,dell,,52.55
10460,home security systems,defender sn502-4ch-002 feature-rich 4-channel h. 264 dvr security system with smartphone access and 4 indoor outdoor hi-res ccd night vision cameras,defender,sn502-4ch-002,349.99
10461,audio video accessories,srs labs cyp dct-6s television volume leveling adapter featuring srs truvolume white,srs,dct-6s,47.99
10462,blank media,dane-elec high speed 300x 4 gb usb 2.0 compact flash card udma da-cf30-04g-c,dane-elec,da-cf30-04g-c,17.99
10463,blank media,dane-elec 4 gb compactflash memory card da-cf-4096-r,dane-elec,da-cf-4096-r,10.99
10464,batteries,dell gd761 replacement laptop battery,dell,,37.1
10465,laptop netbook computer accessories,cygnett soft-touch folio with multi-view stand for ipad 2 cy0302ciarm,swann,cy0302ciarm,49.68
10466,headsets microphones,cyber acousticsstereo headset microphone ambidextrous design ac-201,cyber acoustics,ac-201,10.33
10467,speaker systems,cyber acoustics portable digital docking speaker system black,cyber acoustics,ca-491,59.72
10468,computer speakers,cyber acoustics ca-5402 platinum series high performance 5.1 speaker system grey,cyber acoustics,ca-5402,55.99
10469,battery chargers,cta mr-enel12 mini battery charger kit for nikon en-el12 battery,cta,mr-enel12,7.99
10470,headsets microphones,creative sound blaster world of warcraft tap chat usb foot pedal 70gh001000000,creative,70gh001000000,29.99
10471,,creative sound blaster x-fi titanium hd internal sound card with thx sb1270,creative labs,70sb127000002,142.77
10472,headsets microphones,creative sound blaster tactic 3d sigma usb gaming headset 70gh014000002,creative,70gh014000002,53.5
10473,computers accessories,dallas cowboys ipod touch 4g hard case,tribeca,,29.99
10474,usb flash drives,corsair survivor gtr high performance 64 gb usb 2.0 ruggedized aluminum flash drive cmfsra64gbgt2,corsair,cmfsra64gbgt2,115.99
10475,computers accessories,corsair xms3 6 gb pc3-10666 1333mhz triple channel core i7 ddr3 memory kit cmx6gx3m3a1333c9,corsair,cmx6gx3m3a1333c9,44.99
10476,computers accessories,corsair memory vs1gsds533d2 1 gb pc2-4200 533mhz ddr2 200-pin sodimm laptop memory,corsair,vs1gsds533d2,14.99
10477,computer cases,corsair graphite series 600t mid-tower gaming case cc600t,corsair,cc600t,149.82
10478,computer cases,corsair graphite series 600t mid-tower gaming computer case with mesh side panel cc600tm,corsair,cc600tm,159.99
10479,usb flash drives,corsair 32 gb flash voyager gtr usb 2.0 flash drive cmfvya32gbgt2,corsair,cmfvya32gbgt2,59.99
10480,power supplies,corsair enthusiast series 750-watt 80 plus bronze certified power supply compatible with intel core i3 i5 i7 and amd platforms - cmpsu-750txv2,corsair,cmpsu-750txv2,109.99
10481,memory,corsair cmx4gx3m2a1600c8 xms3 4 gb pc3-12800 core i5 memory kit,corsair,cmx4gx3m2a1600c8,39.97
10482,memory,corsair 4gb dual channel corsair ddr3 memory for intel core i5 processors cmx4gx3m2a1600c9,corsair,cmx4gx3m2a1600c9,29.99
10483,,corporate images tm2800 tm-2800 tm-2800 32-63 slim line lcd plasma wall mount,corporate images,,29.0
10484,corded-cordless combo telephones,ge dect 6.0 corded phone with 2 cordless handsets caller id answering system combination and large lcd display 30524ee3,general electric,30524ee3,79.99
10485,power supplies,cooler master gx series 750w atx power supply rs750-acaae3-us,cooler master,rs750-acaae3-us,99.99
10486,computers accessories,cooler master geminii s copper base aluminum fins 5 heatpipes cpu cooler - rr-cch-pbu1-gp,cooler master,rr-cch-pbu1-gp,38.51
10487,computer cases,cooler master elite 341 m-atx mini tower case black - rc-341c-kkn1-gp,cooler master,rc-341c-kkn1-gp,35.94
10488,,cooler master 120mm silent case fan 4-in-1 value pack - r4-s2s-124k-gp,cooler master,r4-s2s-124k-gp,14.66
10489,projection screens,high contrast matte white deluxe model b manual screen - hdtv format size 45 x 80,da-lite,,194.95
10490,,connectland cl-mou23014 bluetooth wireless optical mouse,connectland,cl-mou23014,16.9
10491,audio cables,comprehensive standard series xlr jack to 3.5 mm mini plug audio cable 3ft,comprehensive,,15.85
10492,rca cables,comprehensive rca-75c-p premium true 75ohm rca plug crimp type for cvc-59p plenum,comprehensive,,
10493,cables interconnects,comprehensive premium high resolution vga svga xga hd 15 pin plug to plug cable 10 ft.,comprehensive,,26.97
10494,firewire cables,comprehensive ieee-1394 firewire 4 pin female plug to 6 pin male jack adapter cable .,comprehensive,,14.95
10495,cables interconnects,comprehensive exf - audio cable - mini-phone stereo 3.5 mm m - 3 pin xlr f - 6 ft - shielded - matte black,comprehensive video,,15.42
10496,security surveillance,comprehensive bpbl premium 75 ohm bnc plug to plug barrel v,comprehensive,,
10497,,comprehensive mp 3.5 mm mini plug cable end set of 25,comprehensive,,
10498,,composition book 100 sheets college ruled 11x8-1 2 we,sparco,,2.49
10499,printer ink toner,compatible samsung ml-2010d3 toner cartridge . new compatible samsung ml-2010d3 toner cartridge black delivers up to 3 000 pages .,unknown,ml2010,19.12
10500,computers accessories,corsair memory vs8gsdskit800d2 8 gb 2 x 4 gb pc2-6400 800mhz 200-pin ddr2 laptop memory kit,corsair,vs8gsdskit800d2,129.99
10501,inkjet printer ink,compatible hp c7115x for use in laserjet 1000 1200 1200 n 1200se 1220 1220se 3380 1005 330 3320 3330,speedyinks,laserjet 1200 series,15.08
10502,,combo 104key ps2 keyboard optical scroll mouse black pc,keytronicems,kt800p2m,18.65
10503,printer ink toner,100 color ink cartridge tri-pk cyan magenta yellow,lexmark,14n0685,30.43
10504,portable dvd players,coby tfdvd7009 7-inch portable dvd cd mp3 player black,coby,tfdvd7009,58.9
10505,headphones,coby jammerz high-performance isolation stereo earphones cve52svr silver,coby,cv-e52 svr,4.46
10506,boomboxes,coby cx-cd241 portable cd player with am fm stereo tuner blue,coby,cxcd241blu,22.99
10507,radar detectors,cobra xrs 9645 15 band radar laser detector with new digiview data display pop mode radar gun detection mode and digital compass,cobra,xrs 9645,87.0
10508,radar detectors,cobra xrs-9330 12-band radar laser detector,cobra,xrs 9330,53.88
10509,vehicle mounts,cm047-s-2 arkon magellan air vent mount,arkon,cm047-s-2,8.2
10510,projection screens,clover rd3354 cost-saving camera 4 pk,clover,,318.6
10511,dome cameras,clover electronics hdc365 high-resolution mini color dome camera - small white,clover,hdc365,153.83
10512,surveillance cameras,clover 20-inch lcd monitor w built in 16-channel dvr,clover,lcd2084,1389.98
10513,accessories,clingo universal mobile tether for iphone 4 3g 3gs and all cell phones and mobile devices,allsop,30270,14.28
10514,accessories supplies,clickfree automatic backup transformer special edition usb 2.0 t502 black,clickfree,t502,34.99
10515,computers accessories,clickfree automatic backup c2 500 gb usb 3.0 portable external hard drive 527b3 piano black,clickfree,527b3,99.72
10516,external hard drives,clickfree automatic backup c2n 1 tb usb 2.0 network ready desktop external hard drive 1037n piano black,clickfree,1037n,89.5
10517,scanners,cleaning cards for canon cr-series check scanners box of 15,canon,1904v566,21.95
10518,mono amplifiers,clarion xr2110 420 watt mono amplifier,clarion,xr2110,117.94
10519,stereos,clarion mobile electronics cx501 - 2-din cd bluetooth usb receiver,clarion,cx501,190.1
10520,microphone cables,comprehensive exf - audio cable - mini-phone stereo 3.5 mm m - 3 pin xlr m - 6 ft - shielded - matte black,comprehensive video,,56.99
10521,routers,cisco-linksys wrt54g wireless-g router,cisco,wrt54g,72.27
10522,routers,cisco-valet wireless router,cisco,m10,54.95
10523,computers accessories,cirago bluetooth bta6210 v. 2.1 edr class 1 micro bluetooth adaper,cirago,bta-6210,24.99
10524,selector boxes,ltau fusion wall mount,chief,ltau,124.98
10525,,chicago blackhawks heraldic iphone 3g 3gs protective skin cover,skinit inc,,14.99
10526,,charger for fujifilm finepix z20fd z30 z100fd camera,eforcity,z20fd,4.46
10527,usb flash drives,centon 32 gb datastick pro usb 2.0 flash drive dsp32gb-001,centon,dsp32gb-001,39.84
10528,blank media,centon 8 gb class 10 sdhc flash memory card 8gbsdhc10,centon,8gbsdhc10,15.49
10529,computers accessories,cavalry usb 3.0 portable external hard drive enclosure en-caug-3b black,cavalry,en-caug-3b,28.29
10530,computers accessories,cavalry extra slim dvd rw and dvd r dual-layer dl usb 2.0 dvd writer caedvdrw8u2 black,cavalry,caedvdrw8u2,48.22
10531,label makers,casio kl-780 ez label printer,casio,kl780,
10532,printing,casio hr-100tm 2-color printing calculator,casio,hr100tm,19.99
10533,point shoot digital cameras,casio exilim ex-s8 12 mp digital camera with 4x optical zoom and 2.7-inch lcd pink,casio,exs8pk,81.78
10534,impact dot matrix printer ribbons,casio black ribbons for all cw disc title printers 3 pack tr-18bk-3p,casio,tr-18bk-3p,20.37
10535,cases bags,case logic tbc-302 ultra compact camera case with storage magenta,case logic,tbc302magenta,6.0
10536,printers,carver 07223 - hardwood legal stackable desk tray mahogany,carver,,38.87
10537,chargers,high capacity rechargeable external battery pocket charger for the rca x3030 lyra media player - uses gomadic tipexchange technology,gomadic,,49.95
10538,inkjet all-in-one printers,canon pixma mp990 wireless inkjet photo all-in-one printer 3749b002,canon,3749b002,174.87
10539,digital slr cameras,canon eos rebel t3i 18 mp cmos digital slr camera and digic 4 imaging body only,canon,rebel t3i body,699.95
10540,digital slr cameras,canon eos rebel t2i 18 mp cmos aps-c digital slr camera with 3.0-inch lcd and ef-s 18-55mm f 3.5-5 .6 is lens,canon,t2i 18-55mm kit,
10541,inkjet printers,canon selphy cp800 black compact photo printer 4350b001,canon,cp800w,89.98
10542,laser printer toner,canon s-35 s35 compatible toner,canon,"imageclass d320 , imageclass d323",16.3
10543,camera batteries,canon nb-2lh rechargeable battery pack for rebel xt xti digital slr cameras and vixia hv series and zr series camcorders retail package,canon,9612a001,46.0
10544,cases bags,canon powershot psc-3200 leather digital camera case black nb-5l battery tripod accessory kit for sx200 is sx210 is sx230 hs,canon,k-55443-04,26.95
10545,point shoot digital cameras,canon powershot a3300 is 16 mp digital camera with 5x optical zoom silver,canon,a3300 ( silver ),159.0
10546,point shoot digital cameras,canon powershot a1200 12.1 mp digital camera with 4x optical zoom black,canon,a1200 ( black ),121.0
10547,,4gb encrypted flash drive,cms,vaultotg-4g,42.16
10548,inkjet printers,canon pixma ip2600 - printer - color - ink-jet - letter legal - 600 dpi x 600 dpi - up to 22 ppm mono up to 17 ppm color - capacity 100 sheets - usb,canon,2435b003,
10549,printer ink toner,canon pixma cli-8bk black ink tank,canon,0620b002,8.6
10550,inkjet printer ink,canon pgi-5 pigment black ink tank,canon,0628b002,16.25
10551,inkjet printer ink,canon pgi-35 black ink cartridge 1509b002,canon,1509b002,11.99
10552,printing,canon mp25dv desktop calculator 8077a006ab,canon,e14-2662-212,54.87
10553,inkjet all-in-one printers,canon pixma mg5220 wireless inkjet photo all-in-one 4502b017,canon,mg5220,98.0
10554,all-in-one printers,canon color imageclass mf9220cdn all-in-one printer 4495b001aa,canon,mf9220cdn,964.28
10555,laser printer toner,canon imageclass x25 black toner cartridge,canon,8489a001,71.98
10556,cases bags,canon deluxe gadget bag 10eg,canon,10eg,66.23
10557,audio conferencing,clearone chat 60 - usb voip desktop hands-free,clearone,910-159-251,125.0
10558,battery chargers,canon ack-dc30 ac adapter kit for sd700is sd800is sd850is sd870is sd880is sd890is sd900 sd950is sd990is sd970is sx200is digital cameras,canon,1137b001,49.99
10559,ac adapters,canon ack-900 ac adapter for powershot sd100 sd110 sd550 sd500,canon,8455a001,
10560,digital slr cameras,canon eos 60d 18 mp cmos digital slr camera with 3.0-inch lcd and 18-135mm f 3.5-5 .6 is ud standard zoom lens,canon,60d 18-135mm kit,1198.99
10561,accessories,canon ef 17-40mm f 4l usm ultra wide angle zoom lens for canon slr cameras,canon,8806a002,804.8
10562,printer accessories,canon 0088t050 imageformula p-150 portable document scanner scan-tini with deposit,canon,0088t050,269.0
10563,hdmi cables,cables unlimited - video audio cable kit - hdmi - 19 pin hdmi m - 19 pin hdmi m - 6 ft pack of 3,cables unlimited,30-mi1101-6-m,8.49
10564,ethernet cables,cables unlimited utp-1400-14k cat5e snagless patch cable 14 feet black,cables unlimited,utp-1400-14k,3.32
10565,accessories supplies,cables unlimited utp-1400-05r cat5e snagless patch cable 5 feet red,cables unlimited,utp-1400-05r,6.99
10566,usb cables,cables unlimited usb-5020-03m 3-meter usb 2.0 black a to b cable,cables unlimited,usb-5020-3m,1.89
10567,audio video accessories,cake mania lights camera action special edition,encore,,17.86
