item_id,music_album,play_time,release_date,copyright_details,song_title,singer_name,genre_class,item_price
5868,Never Say Never ( The Remixes ),5:07,14-Feb-11,‰ ãÑ 2011 The Island Def Jam Music Group,Overboard ( Live ) [ feat . Miley Cyrus ],Justin Bieber,"Pop , Music , Teen Pop , Dance , Rock , Vocal",Album Only
5869,Never Say Never ( The Remixes ),4:47,14-Feb-11,‰ ãÑ 2011 The Island Def Jam Music Group,Runaway Love ( Kanye West Remix ) [ feat . Raekwon ],Justin Bieber,"Pop , Music , Teen Pop , Dance , Rock , Vocal",$ 1.29
5870,Never Say Never ( The Remixes ),3:01,14-Feb-11,‰ ãÑ 2011 The Island Def Jam Music Group,Born to Be Somebody,Justin Bieber,"Pop , Music , Teen Pop , Dance , Rock , Vocal",$ 1.29
5871,Under the Mistletoe ( Deluxe Edition ),4:00,1-Nov-11,‰ ãÑ 2011 The Island Def Jam Music Group,All I Want for Christmas Is You ( SuperFestive ! ) [ Duet With Mariah Carey ],Justin Bieber & Mariah Carey,"Holiday , Music , Pop , Christmas , Teen Pop , Rock",Album Only
5872,Under the Mistletoe ( Deluxe Edition ),3:26,1-Nov-11,‰ ãÑ 2011 The Island Def Jam Music Group,Christmas Love,Justin Bieber,"Holiday , Music , Pop , Christmas , Teen Pop , Rock",$ 1.29
5873,Under the Mistletoe ( Deluxe Edition ),2:55,1-Nov-11,‰ ãÑ 2011 The Island Def Jam Music Group,Fa La La ( feat . Boyz II Men ) [ A cappella ],Justin Bieber,"Holiday , Music , Pop , Christmas , Teen Pop , Rock",$ 1.29
5874,Under the Mistletoe ( Deluxe Edition ),3:32,1-Nov-11,‰ ãÑ 2011 The Island Def Jam Music Group,Pray,Justin Bieber,"Holiday , Music , Pop , Christmas , Teen Pop , Rock",$ 1.29
5875,Under the Mistletoe ( Deluxe Edition ),2:53,1-Nov-11,‰ ãÑ 2011 The Island Def Jam Music Group,Someday At Christmas,Justin Bieber,"Holiday , Music , Pop , Christmas , Teen Pop , Rock",$ 1.29
5876,My World,3:35,17-Nov-09,‰ ãÑ 2009 The Island Def Jam Music Group,One Time,Justin Bieber,"Pop , Music , Dance , Teen Pop , R&B / Soul , Contemporary R&B , Rock",$ 1.29
5877,My World,4:16,17-Nov-09,‰ ãÑ 2009 The Island Def Jam Music Group,Favorite Girl,Justin Bieber,"Pop , Music , Dance , Teen Pop , R&B / Soul , Contemporary R&B , Rock",$ 1.29
5878,My World,4:05,17-Nov-09,‰ ãÑ 2009 The Island Def Jam Music Group,Down to Earth,Justin Bieber,"Pop , Music , Dance , Teen Pop , R&B / Soul , Contemporary R&B , Rock",$ 1.29
5879,My World,3:17,17-Nov-09,‰ ãÑ 2009 The Island Def Jam Music Group,Bigger,Justin Bieber,"Pop , Music , Dance , Teen Pop , R&B / Soul , Contemporary R&B , Rock",$ 1.29
5880,My World,3:49,17-Nov-09,‰ ãÑ 2009 The Island Def Jam Music Group,One Less Lonely Girl,Justin Bieber,"Pop , Music , Dance , Teen Pop , R&B / Soul , Contemporary R&B , Rock",$ 1.29
5881,My World,3:42,17-Nov-09,‰ ãÑ 2009 The Island Def Jam Music Group,First Dance ( feat . Usher ),Justin Bieber,"Pop , Music , Dance , Teen Pop , R&B / Soul , Contemporary R&B , Rock",$ 1.29
5882,My World,3:11,17-Nov-09,‰ ãÑ 2009 The Island Def Jam Music Group,Love Me,Justin Bieber,"Pop , Music , Dance , Teen Pop , R&B / Soul , Contemporary R&B , Rock",$ 1.29
5883,My World,4:08,17-Nov-09,‰ ãÑ 2009 The Island Def Jam Music Group,Common Denominator ( Bonus Track ),Justin Bieber,"Pop , Music , Dance , Teen Pop , R&B / Soul , Contemporary R&B , Rock",$ 1.29
5884,Get Closer ( Deluxe Version ),3:40,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",Put You In a Song,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5885,Get Closer ( Deluxe Version ),3:36,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",You Gon na Fly,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5886,Get Closer ( Deluxe Version ),3:37,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",All for You,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5887,Get Closer ( Deluxe Version ),4:33,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",Long Hot Summer,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5888,Get Closer ( Deluxe Version ),3:56,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",Without You,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5889,Get Closer ( Deluxe Version ),5:17,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",Georgia Woods,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5890,Get Closer ( Deluxe Version ),4:48,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",Right On Back to You,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5891,Get Closer ( Deluxe Version ),4:18,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",Shut Out the Lights,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5892,Get Closer ( Deluxe Version ),3:47,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",Big Promises,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5893,Get Closer ( Deluxe Version ),4:15,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",The Luxury of Knowing,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5894,Get Closer ( Deluxe Version ),3:40,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37",Winning,Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5895,Get Closer ( Deluxe Version ),7:10,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37","Once In a Lifetime ( Live In Gwinnett , GA )",Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5896,Get Closer ( Deluxe Version ),5:18,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37","You Look Good In My Shirt ( Live In Gwinnett , GA )",Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5897,Get Closer ( Deluxe Version ),5:42,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37","Better Life ( Live In Gwinnett , GA )",Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5898,Get Closer ( Deluxe Version ),6:55,22-Feb-11,"‰ ãÑ 2010 Hit Red Records under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37","Everybody ( Live In Gwinnett , GA )",Keith Urban,"Country , Music , Honky Tonk , Pop , Pop/Rock , Contemporary Country , Rock",$ 1.29
5899,Greatest Hits ( Deluxe Edition ),3:47,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Romeo 's Tune,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5900,Greatest Hits ( Deluxe Edition ),4:44,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Got It Right This Time ( The Celebration ),Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5901,Greatest Hits ( Deluxe Edition ),4:02,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",I Told You So,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5902,Greatest Hits ( Deluxe Edition ),6:21,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Stupid Boy,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5903,Greatest Hits ( Deluxe Edition ),4:43,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Better Life,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5904,Greatest Hits ( Deluxe Edition ),3:56,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Making Memories of Us,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5905,Greatest Hits ( Deluxe Edition ),4:11,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Once In a Lifetime,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5906,Greatest Hits ( Deluxe Edition ),4:19,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Tonight I Wan na Cry,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5907,Greatest Hits ( Deluxe Edition ),3:59,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",You 're My Better Half,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5908,Greatest Hits ( Deluxe Edition ),3:49,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Days Go By,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5909,Greatest Hits ( Deluxe Edition ),3:44,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",But For the Grace of God,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5910,Greatest Hits ( Deluxe Edition ),3:51,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",You 'll Think of Me,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5911,Greatest Hits ( Deluxe Edition ),3:41,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Who Would n't Wan na Be Me,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5912,Greatest Hits ( Deluxe Edition ),3:54,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Raining On Sunday,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5913,Greatest Hits ( Deluxe Edition ),3:06,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Where the Blacktop Ends,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5914,Greatest Hits ( Deluxe Edition ),3:59,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Your Everything,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5915,Greatest Hits ( Deluxe Edition ),5:23,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Somebody Like You,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5916,Greatest Hits ( Deluxe Edition ),3:57,8-Jan-08,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Everybody,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29
5917,Greatest Hits,3:59,20-Nov-07,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",You 're My Better Half ( Single Edit ),Keith Urban,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
5918,Greatest Hits,3:44,20-Nov-07,"‰ ãÑ This compilation 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",But for the Grace of God,Keith Urban,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
5919,The Best of Nelly Furtado ( Deluxe Version ),4:04,16-Nov-10,‰ ãÑ 2010 Geffen Records,I 'm Like a Bird,Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5920,The Best of Nelly Furtado ( Deluxe Version ),4:35,16-Nov-10,‰ ãÑ 2010 Geffen Records,Turn Off the Light,Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5921,The Best of Nelly Furtado ( Deluxe Version ),3:55,16-Nov-10,‰ ãÑ 2010 Geffen Records,**** On the Radio ( Remember the Days ),Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5922,The Best of Nelly Furtado ( Deluxe Version ),4:00,16-Nov-10,‰ ãÑ 2010 Geffen Records,FotografÌ_a,Nelly Furtado & Juanes,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5923,The Best of Nelly Furtado ( Deluxe Version ),3:54,16-Nov-10,‰ ãÑ 2010 Geffen Records,Powerless ( Say What You Want ),Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5924,The Best of Nelly Furtado ( Deluxe Version ),4:38,16-Nov-10,‰ ãÑ 2010 Geffen Records,Try,Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5925,The Best of Nelly Furtado ( Deluxe Version ),3:41,16-Nov-10,‰ ãÑ 2010 Geffen Records,Forca,Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99
5926,The Best of Nelly Furtado ( Deluxe Version ),4:02,16-Nov-10,‰ ãÑ 2010 Geffen Records,Promiscuous ( feat . Timbaland ),Nelly Furtado & Timbaland,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5927,The Best of Nelly Furtado ( Deluxe Version ),4:18,16-Nov-10,‰ ãÑ 2010 Geffen Records,Maneater,Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5928,The Best of Nelly Furtado ( Deluxe Version ),3:43,16-Nov-10,‰ ãÑ 2010 Geffen Records,Say It Right,Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99
5929,The Best of Nelly Furtado ( Deluxe Version ),5:09,16-Nov-10,‰ ãÑ 2010 Geffen Records,All Good Things ( Come to an End ),Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5930,The Best of Nelly Furtado ( Deluxe Version ),4:12,16-Nov-10,‰ ãÑ 2010 Geffen Records,In God 's Hands,Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
5931,The Best of Nelly Furtado ( Deluxe Version ),4:10,16-Nov-10,‰ ãÑ 2010 Geffen Records,Broken Strings ( feat . James Morrison ),Nelly Furtado & James Morrison,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99
5932,The Best of Nelly Furtado ( Deluxe Version ),4:41,16-Nov-10,‰ ãÑ 2010 Geffen Records,Girlfriend In the City,Nelly Furtado,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29
