song_id,paid_amount,copyright_text,publication_date,album,creator,genre_class,song_duration,song_label
4659,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,24-Feb-15,Skrillex and Diplo Present Jack '``,Skrillex & Diplo,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",3:30,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ]
4660,$ 1.29,"2015 Columbia Records , a Division of Sony Music Entertainment",14-Aug-15,This Mixtape Is Fire,Dillon Francis,"Dance , Music , Electronic",4:01,I Ca n't Take It ( Party Favor Remix )
4661,$ 1.29,"2012 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",27-Dec-11,Bangarang,Skrillex,"Dance , Music , Electronic",6:54,Skrillex Orchestral Suite By Varien ( Bonus Track )
4662,$ 1.29,"2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",21-Dec-10,Scary Monsters and Nice Sprites,Skrillex,"Dance , Music , House , Electronic",4:41,Kill Everybody ( Bare Noize Remix )
4663,$ 1.29,"2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",21-Dec-10,Scary Monsters and Nice Sprites,Skrillex,"Dance , Music , House , Electronic",4:41,Kill Everybody ( Bare Noize Remix )
4664,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,24-Feb-15,Skrillex and Diplo Present Jack '``,Skrillex & Diplo,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",3:30,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ]
4665,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,24-Feb-15,Skrillex and Diplo Present Jack '``,Skrillex & Diplo,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",3:30,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ]
4666,$ 1.29,2015 OWSLA/Big Beat Records Inc. for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,31-Aug-15,SQUAD OUT ! ( feat . Fatman Scoop ) - Single,Skrillex & Jauz,"Dance , Music",4:06,SQUAD OUT ! ( feat . Fatman Scoop )
4667,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",14-Mar-14,Recess,Skrillex,"Dance , Music , Electronic , Rock",5:42,Fire Away
4668,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,24-Feb-15,Skrillex and Diplo Present Jack '``,Skrillex & Diplo,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",3:30,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ]
4669,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,24-Feb-15,Skrillex and Diplo Present Jack '``,Skrillex & Diplo,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",3:30,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ]
4670,$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,16-Jun-15,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,Skrillex & Diplo,"Dance , Music",2:31,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ]
4671,$ 1.29,"2012 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",27-Dec-11,Bangarang,Skrillex,"Dance , Music , Electronic",6:54,Skrillex Orchestral Suite By Varien ( Bonus Track )
4672,Album Only,2013 New State Music ( NEW9120BDUS ),20-Jan-13,Caspa Presents Dubstep Sessions,Caspa,"Dance , Music , Electronic",1:08:10,Caspa Dubstep Sessions ( Continuous DJ Mix )
4673,$ 1.29,2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States .,28-Aug-12,Make It Bun Dem After Hours ( Remixes ),Skrillex & Damian `` Jr. . Gong '' Marley,"Dance , Music , Electronic",3:58,Make It Bun Dem ( Alvin Risk Remix )
4674,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International for the world outside the United States . A Warner Music Group Company,23-Dec-14,Take '`` There ( feat . Kiesza ) [ Remixes ],Skrillex & Diplo,"Dance , Music",4:33,Take '`` There ( feat . Kiesza ) [ Tchami Remix ]
4675,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International for the world outside the United States . A Warner Music Group Company,23-Dec-14,Take '`` There ( feat . Kiesza ) [ Remixes ],Skrillex & Diplo,"Dance , Music",4:33,Take '`` There ( feat . Kiesza ) [ Tchami Remix ]
4676,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International for the world outside the United States . A Warner Music Group Company,23-Dec-14,Take '`` There ( feat . Kiesza ) [ Remixes ],Skrillex & Diplo,"Dance , Music",4:33,Take '`` There ( feat . Kiesza ) [ Tchami Remix ]
4677,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International for the world outside the United States . A Warner Music Group Company,23-Dec-14,Take '`` There ( feat . Kiesza ) [ Remixes ],Skrillex & Diplo,"Dance , Music",4:33,Take '`` There ( feat . Kiesza ) [ Tchami Remix ]
4678,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,24-Feb-15,Skrillex and Diplo Present Jack '``,Skrillex & Diplo,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",3:30,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ]
4679,$ 1.29,2014 OWSLA,4-Mar-15,OWSLA Presents EGGNOG,Skrillex & Diplo,"Dance , Music",3:30,Take '`` There ( feat . Kiesza )
4680,$ 1.29,2014 OWSLA,4-Mar-15,OWSLA Presents EGGNOG,Skrillex & Diplo,"Dance , Music",3:30,Take '`` There ( feat . Kiesza )
4681,$ 1.29,2014 OWSLA,4-Mar-15,OWSLA Presents EGGNOG,Skrillex & Diplo,"Dance , Music",3:30,Take '`` There ( feat . Kiesza )
4682,$ 1.29,2013 Big Beat Records Inc. for the United States and WEA International for the Americas outside the United States . A Warner Music Group Company,14-Oct-13,Try It Out - Single,"Alvin Risk , Skrillex & Jason Aalon Butler","Dance , Music , Electronic",5:22,Try It Out ( Put Em Up Mix )
4683,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",14-Mar-14,Recess,Skrillex,"Dance , Music , Electronic , Rock",5:42,Fire Away
4684,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",24-Nov-14,Ease My Mind v Ragga Bomb Remixes - EP,Skrillex,"Dance , Music",4:41,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ]
4685,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",15-Dec-14,Dirty Vibe ( Remixes ) - EP,Skrillex,"Dance , Music",3:42,Dirty Vibe ( Ricky Remedy Remix )
4686,$ 1.99,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",21-Jun-11,More Monsters and Sprites,Skrillex,"Dance , Music , House , Rock , Electronic",4:34,Rock N ' Roll ( Will Take You to the Mountain )
4687,$ 1.29,2013 Chase & Status under exclusive licence to Mercury Records Limited,7-Oct-13,Brand New Machine ( Deluxe Version ),Chase & Status,"Electronic , Music , Rock , Dance , Jungle/Drum 'n' bass",4:18,Count On Me ( feat . Moko ) [ Andy C Remix ]
4688,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",14-Mar-14,Recess,Skrillex,"Dance , Music , Electronic , Rock",5:42,Fire Away
4689,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",14-Mar-14,Recess,Skrillex,"Dance , Music , Electronic , Rock",5:42,Fire Away
4690,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",14-Mar-14,Recess,Skrillex,"Dance , Music , Electronic , Rock",5:42,Fire Away
4691,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",7-Jul-14,Recess Remixes - EP,Skrillex & Kill the Noise,"Dance , Music",3:47,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ]
4692,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",15-Dec-14,Dirty Vibe ( Remixes ) - EP,Skrillex,"Dance , Music",3:42,Dirty Vibe ( Ricky Remedy Remix )
4693,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International for the world outside the United States . A Warner Music Group Company,23-Dec-14,Take '`` There ( feat . Kiesza ) [ Remixes ],Skrillex & Diplo,"Dance , Music",4:33,Take '`` There ( feat . Kiesza ) [ Tchami Remix ]
4694,$ 1.99,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",21-Jun-11,More Monsters and Sprites,Skrillex,"Dance , Music , House , Rock , Electronic",4:34,Rock N ' Roll ( Will Take You to the Mountain )
4695,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",14-Mar-14,Recess,Skrillex,"Dance , Music , Electronic , Rock",5:42,Fire Away
4696,$ 1.29,2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States .,28-Aug-12,Make It Bun Dem After Hours ( Remixes ),Skrillex & Damian `` Jr. . Gong '' Marley,"Dance , Music , Electronic",3:58,Make It Bun Dem ( Alvin Risk Remix )
4697,$ 1.29,2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States .,28-Aug-12,Make It Bun Dem After Hours ( Remixes ),Skrillex & Damian `` Jr. . Gong '' Marley,"Dance , Music , Electronic",3:58,Make It Bun Dem ( Alvin Risk Remix )
4698,$ 1.29,2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States .,28-Aug-12,Make It Bun Dem After Hours ( Remixes ),Skrillex & Damian `` Jr. . Gong '' Marley,"Dance , Music , Electronic",3:58,Make It Bun Dem ( Alvin Risk Remix )
4699,$ 1.29,"2012 Ultra Records , Inc.",9-Oct-12,Ultra Dubstep,deadmau5,"Dance , Music , Electronic",5:34,Raise Your Weapon ( Noisia Remix )
4700,$ 1.29,2012 Big Beat Records Inc. for the United States and WEA International for the Americas outside the United States . A Warner Music Group Company,18-Dec-12,Big Beat Yearbook : 2012,Fabio Lendrum,"Dance , Music",5:26,Out the Water
4701,Album Only,"2013 Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",12-Mar-13,Spring Breakers ( Music From the Motion Picture ),Ellie Goulding,"Soundtrack , Music , Soundtrack , Pop",3:29,Lights
4702,Album Only,"2013 Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",12-Mar-13,Spring Breakers ( Music From the Motion Picture ),Ellie Goulding,"Soundtrack , Music , Soundtrack , Pop",3:29,Lights
4703,Album Only,"2013 Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",12-Mar-13,Spring Breakers ( Music From the Motion Picture ),Ellie Goulding,"Soundtrack , Music , Soundtrack , Pop",3:29,Lights
4704,Album Only,"2013 Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",12-Mar-13,Spring Breakers ( Music From the Motion Picture ),Ellie Goulding,"Soundtrack , Music , Soundtrack , Pop",3:29,Lights
4705,Album Only,"2013 Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",12-Mar-13,Spring Breakers ( Music From the Motion Picture ),Ellie Goulding,"Soundtrack , Music , Soundtrack , Pop",3:29,Lights
4706,Album Only,"2013 Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",12-Mar-13,Spring Breakers ( Music From the Motion Picture ),Ellie Goulding,"Soundtrack , Music , Soundtrack , Pop",3:29,Lights
4707,Album Only,"2013 Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",12-Mar-13,Spring Breakers ( Music From the Motion Picture ),Ellie Goulding,"Soundtrack , Music , Soundtrack , Pop",3:29,Lights
4708,Album Only,"2013 Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",12-Mar-13,Spring Breakers ( Music From the Motion Picture ),Ellie Goulding,"Soundtrack , Music , Soundtrack , Pop",3:29,Lights
4709,Album Only,"2013 Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",12-Mar-13,Spring Breakers ( Music From the Motion Picture ),Ellie Goulding,"Soundtrack , Music , Soundtrack , Pop",3:29,Lights
4710,Album Only,"2013 Elektra Records . Marketed by Rhino Entertainment Company , a Warner Music Group Company",3-May-13,Behind Closed Doors - The Rarities,The Doors,"Rock , Music , Rock & Roll",17:46,"The End ( Live At Madison Square Garden , New York 1970 )"
4711,$ 1.29,2013 Big Beat Records Inc. for the United States and WEA International for the Americas outside the United States . A Warner Music Group Company,14-Oct-13,Try It Out - Single,"Alvin Risk , Skrillex & Jason Aalon Butler","Dance , Music , Electronic",5:22,Try It Out ( Put Em Up Mix )
4712,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",7-Jul-14,Recess Remixes - EP,Skrillex & Kill the Noise,"Dance , Music",3:47,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ]
4713,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",7-Jul-14,Recess Remixes - EP,Skrillex & Kill the Noise,"Dance , Music",3:47,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ]
4714,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",7-Jul-14,Recess Remixes - EP,Skrillex & Kill the Noise,"Dance , Music",3:47,Recess ( feat . Fatman Scoop and Michael Angelakos ) [ Flux Pavilion Remix ]
4715,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",24-Nov-14,Ease My Mind v Ragga Bomb Remixes - EP,Skrillex,"Dance , Music",4:41,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ]
4716,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",15-Dec-14,Dirty Vibe ( Remixes ) - EP,Skrillex,"Dance , Music",3:42,Dirty Vibe ( Ricky Remedy Remix )
4717,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",15-Dec-14,Dirty Vibe ( Remixes ) - EP,Skrillex,"Dance , Music",3:42,Dirty Vibe ( Ricky Remedy Remix )
4718,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International for the world outside the United States . A Warner Music Group Company,23-Dec-14,Take '`` There ( feat . Kiesza ) [ Remixes ],Skrillex & Diplo,"Dance , Music",4:33,Take '`` There ( feat . Kiesza ) [ Tchami Remix ]
4719,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International for the world outside the United States . A Warner Music Group Company,23-Dec-14,Take '`` There ( feat . Kiesza ) [ Remixes ],Skrillex & Diplo,"Dance , Music",4:33,Take '`` There ( feat . Kiesza ) [ Tchami Remix ]
4720,$ 1.29,2012 Ministry of Sound Recordings Limited,21-Oct-12,DJ Mag Top 100 DJs - Ministry of Sound,Kyau & Albert,"Dance , Music",7:16,Made of Sun ( Stoneface & Terminal Remix )
4721,$ 1.29,2012 Ministry of Sound Recordings Limited,24-Sep-12,"Addicted to Bass Dubstep , Drum & Bass + Future Bass - Ministry of Sound",Toddla T & Shola Ama,"Dance , Music",3:59,Alive ( Sticky Remix )
4722,$ 1.29,"2010 Big Beat Records , Inc. . A Warner Music Group Company",25-Oct-10,Weekends !!! ( feat . Sirah ) - Single,Skrillex,"Dance , Music , Electronic",5:23,Weekends !!! ( Zedd Remix )
4723,$ 1.29,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",12-Apr-11,Big Beat Spring 2011,Skrillex,"Dance , Music",4:45,Weekends !!! ( feat . Sirah ) [ Original Mix ]
