amazon_id,music_album,song_duration,rights_info,available_date,creator,genre_classification,song_title,tune_price
1281,4TROOPS,4:12,( c ) 2008 Goldenlane Records,"May 10 , 2010",4TROOPS,Pop,Raise Your Glasses,$ 0.99
1282,4,4:27,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,Love On Top,$ 1.29
1283,4,4:05,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,Party,$ 1.29
1284,4,4:53,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,Schoolin ' Life,$ 1.29
1285,4,3:32,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,Countdown,$ 1.29
1286,4,2:59,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,I Miss You,$ 1.29
1287,4,6:17,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,Dance For You,$ 1.29
1288,4,3:59,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,I Care,$ 1.29
1289,4,3:42,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,Rather Die Young,$ 1.29
1290,4,4:33,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,1 +1,$ 1.29
1291,4,3:44,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,End Of Time,$ 1.29
1292,4,3:56,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,Run the World ( Girls ),$ 1.29
1293,4,4:13,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,Best Thing I Never Had,$ 1.29
1294,4,3:19,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,Start Over,$ 1.29
1295,4,3:59,( c ) 2008 Goldenlane Records,"March 29 , 2013",Beyonce,Pop,I Was Here,$ 1.29
1296,4x4 = 12,7:23,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,Some Chords,$ 1.29
1297,4x4 = 12,6:41,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,Sofi Needs a Ladder,$ 1.29
1298,4x4 = 12,5:40,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,City in Florida,$ 1.29
1299,4x4 = 12,5:31,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,Bad Selection,$ 1.29
1300,4x4 = 12,6:15,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,Animal Rights,$ 1.29
1301,4x4 = 12,7:05,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,I Said ( Michael Woods Remix ),$ 1.29
1302,4x4 = 12,7:49,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,Right This Second,$ 1.29
1303,4x4 = 12,8:22,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,Raise Your Weapon,$ 1.29
1304,4x4 = 12,3:59,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,One Trick Pony,$ 1.29
1305,4x4 = 12,6:35,( c ) 2008 Goldenlane Records,"December 6 , 2010",deadmau5,Dance & Electronic,Everything Before,$ 1.29
1306,5 * Stunna ( Limited Edition Edited ),1:06,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Intro ( Album Version ( Edited ) ) [ Clean ],$ 0.69
1307,5 * Stunna ( Limited Edition Edited ),3:40,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Fully Loaded ( Album Version ( Edited ) ) [ Clean ],$ 0.99
1308,5 * Stunna ( Limited Edition Edited ),3:31,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,I Run This ( Album Version ( Edited ) ) [ feat . Lil Wayne ] [ Clean ],$ 1.29
1309,5 * Stunna ( Limited Edition Edited ),4:35,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,The Money So Fresh '' ( Album Version ( Edited ) ) [ Clean ] '',$ 0.99
1310,5 * Stunna ( Limited Edition Edited ),1:01,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Interlude - The Old Man '' # 1 ( Album Version ( Edited ) ) [ Clean ] '',$ 0.99
1311,5 * Stunna ( Limited Edition Edited ),3:29,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,100 Million ( Clean ) [ feat . Lil Wayne ] [ Clean ],$ 0.99
1312,5 * Stunna ( Limited Edition Edited ),4:01,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Believe Dat ( Album Version ( Edited ) ) [ feat . Lil Wayne ] [ Clean ],$ 0.99
1313,5 * Stunna ( Limited Edition Edited ),3:46,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Wet Paint ( Album Version ( Edited ) ) [ Clean ],$ 0.99
1314,5 * Stunna ( Limited Edition Edited ),3:48,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Grind ( Album Version ( Edited ) ) [ feat . Lil Wayne ] [ Clean ],$ 0.99
1315,5 * Stunna ( Limited Edition Edited ),4:09,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,All The Time ( Album Version ( Edited ) ) [ Clean ],$ 0.99
1316,5 * Stunna ( Limited Edition Edited ),0:48,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Interlude - The Old Man '' # 2 ( Album Version ( Edited ) ) [ Clean ] '',$ 0.99
1317,5 * Stunna ( Limited Edition Edited ),4:28,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Head Busta ( Album Version ( Edited ) ) [ Clean ],$ 0.99
1318,5 * Stunna ( Limited Edition Edited ),3:25,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Pop Bottles ( Clean ) [ feat . Lil Wayne ] [ Clean ],$ 1.29
1319,5 * Stunna ( Limited Edition Edited ),4:32,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Love My Hood ( Album Version ( Edited ) ) [ Clean ],$ 0.99
1320,5 * Stunna ( Limited Edition Edited ),4:37,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,I 'm A Stunna ( Album Version ( Edited ) ) [ Clean ],$ 0.99
1321,5 * Stunna ( Limited Edition Edited ),1:02,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Interlude - The Old Man '' # 3 ( Album Version ( Edited ) ) [ Clean ] '',$ 0.99
1322,5 * Stunna ( Limited Edition Edited ),4:33,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Make Way ( Album Version ( Edited ) ) [ feat . Fat Joe ] [ Clean ],$ 0.99
1323,5 * Stunna ( Limited Edition Edited ),4:06,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,So Tired ( Album Version ( Edited ) ) [ feat . Lil Wayne ] [ Clean ],$ 0.99
1324,5 * Stunna ( Limited Edition Edited ),0:47,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Outro ( Album Version ( Edited ) ) [ Clean ],$ 0.99
1325,5 * Stunna ( Limited Edition Edited ),5:02,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,We Gangsta ( Album Version ( Edited ) ) [ feat . All Star ] [ Clean ],$ 0.99
1326,5 * Stunna ( Limited Edition Edited ),3:45,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,Bossy ( Album Version ( Edited ) ) [ feat . Jason DerÌ_lo ] [ Clean ],$ 0.99
1327,5 * Stunna ( Limited Edition Edited ),5:14,( C ) 2007 Cash Money Records Inc.,"December 11 , 2007",Birdman,Rap & Hip-Hop,R.I.P. ( Album Version ( Edited ) ) [ Clean ],$ 0.99
1328,5 Million Rulez,6:31,( C ) 2013 EXX Records,"September 17 , 2008",Electrixx & Codename,"Electronica , Dance & Electronic , House",5 Million Dollar,$ 0.99
1329,5 Million Rulez,6:37,( C ) 2013 EXX Records,"September 17 , 2008",Electrixx & Codename,"Electronica , Dance & Electronic , House",5 Million Dollar ( Pierre Deutschmann Remix ),$ 0.99
1330,5 Million Rulez,6:01,( C ) 2013 EXX Records,"September 17 , 2008",Electrixx & Codename,"Electronica , Dance & Electronic , House",My Rulez !,$ 0.99
1331,5 Million Rulez,6:06,( C ) 2013 EXX Records,"September 17 , 2008",Electrixx & Codename,"Electronica , Dance & Electronic , House",My Rulez ! ( Superstrobe Remix ),$ 0.99
1332,5 Seconds Of Summer ( Deluxe ),3:22,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,She Looks So Perfect,$ 1.29
1333,5 Seconds Of Summer ( Deluxe ),2:49,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Do n't Stop,$ 1.29
1334,5 Seconds Of Summer ( Deluxe ),3:26,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Good Girls,$ 1.29
1335,5 Seconds Of Summer ( Deluxe ),3:24,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Kiss Me Kiss Me,$ 1.29
1336,5 Seconds Of Summer ( Deluxe ),3:09,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,18,$ 1.29
1337,5 Seconds Of Summer ( Deluxe ),3:00,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Everything I Did n't Say,$ 1.29
1338,5 Seconds Of Summer ( Deluxe ),3:40,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Beside You,$ 1.29
1339,5 Seconds Of Summer ( Deluxe ),3:01,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,End Up Here,$ 1.29
1340,5 Seconds Of Summer ( Deluxe ),3:19,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Long Way Home,$ 1.29
1341,5 Seconds Of Summer ( Deluxe ),3:18,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Heartbreak Girl,$ 1.29
1342,5 Seconds Of Summer ( Deluxe ),2:39,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Mrs All American,$ 1.29
1343,5 Seconds Of Summer ( Deluxe ),3:57,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Amnesia,$ 1.29
1344,5 Seconds Of Summer ( Deluxe ),3:08,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Social Casualty,$ 1.29
1345,5 Seconds Of Summer ( Deluxe ),3:08,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Never Be,$ 1.29
1346,5 Seconds Of Summer ( Deluxe ),3:17,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Voodoo Doll,$ 1.29
1347,5 Seconds Of Summer ( Deluxe ),3:22,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,She Looks So Perfect,$ 1.29
1348,5 Seconds Of Summer ( Deluxe ),2:49,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Do n't Stop,$ 1.29
1349,5 Seconds Of Summer ( Deluxe ),3:26,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Good Girls,$ 1.29
1350,5 Seconds Of Summer ( Deluxe ),3:24,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Kiss Me Kiss Me,$ 1.29
1351,5 Seconds Of Summer ( Deluxe ),3:09,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,18,$ 1.29
1352,5 Seconds Of Summer ( Deluxe ),3:00,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Everything I Did n't Say,$ 1.29
1353,5 Seconds Of Summer ( Deluxe ),3:40,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Beside You,$ 1.29
1354,5 Seconds Of Summer ( Deluxe ),3:01,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,End Up Here,$ 1.29
1355,5 Seconds Of Summer ( Deluxe ),3:19,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Long Way Home,$ 1.29
1356,5 Seconds Of Summer ( Deluxe ),3:18,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Heartbreak Girl,$ 1.29
1357,5 Seconds Of Summer ( Deluxe ),2:39,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Mrs All American,$ 1.29
1358,5 Seconds Of Summer ( Deluxe ),3:57,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Amnesia,$ 1.29
1359,5 Seconds Of Summer ( Deluxe ),3:08,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Social Casualty,$ 1.29
1360,5 Seconds Of Summer ( Deluxe ),3:08,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Never Be,$ 1.29
1361,5 Seconds Of Summer ( Deluxe ),3:17,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Voodoo Doll,$ 1.29
1362,5 Seconds Of Summer,3:22,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,She Looks So Perfect,$ 1.29
1363,5 Seconds Of Summer,2:49,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Do n't Stop,$ 1.29
1364,5 Seconds Of Summer,3:26,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Good Girls,$ 1.29
1365,5 Seconds Of Summer,3:24,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Kiss Me Kiss Me,$ 1.29
1366,5 Seconds Of Summer,3:09,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,18,$ 1.29
1367,5 Seconds Of Summer,3:00,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Everything I Did n't Say,$ 1.29
1368,5 Seconds Of Summer,3:40,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Beside You,$ 1.29
1369,5 Seconds Of Summer,3:01,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,End Up Here,$ 1.29
1370,5 Seconds Of Summer,3:19,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Long Way Home,$ 1.29
1371,5 Seconds Of Summer,3:18,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Heartbreak Girl,$ 1.29
1372,5 Seconds Of Summer,2:39,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Mrs All American,$ 1.29
1373,5 Seconds Of Summer,3:57,( C ) 2014 Capitol Records Ltd.,"July 22 , 2014",5 Seconds Of Summer,Pop,Amnesia,$ 1.29
1374,5 Seconds of Summer X-Posed : The Interview,4:52,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",Special Scotland,$ 0.69
1375,5 Seconds of Summer X-Posed : The Interview,6:29,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",A Dream Come True,$ 0.69
1376,5 Seconds of Summer X-Posed : The Interview,9:55,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",Group Profile,$ 0.69
1377,5 Seconds of Summer X-Posed : The Interview,9:59,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",Boys Will Be Boys,$ 0.69
1378,5 Seconds of Summer X-Posed : The Interview,9:45,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",We Like to Party,$ 0.69
1379,5 Seconds of Summer X-Posed : The Interview,7:32,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",Best Friends,$ 0.69
1380,5 Seconds of Summer X-Posed : The Interview,6:29,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",What I Like About It,$ 0.69
1381,5 Seconds of Summer X-Posed : The Interview,7:52,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",Ready to Rock,$ 0.69
1382,5 Seconds of Summer X-Posed : The Interview,9:55,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",Welcome to Our World,$ 0.69
1383,5 Seconds of Summer X-Posed : The Interview,2:46,( C ) 2015 Chrome Dreams,"March 30 , 2015",Chrome Dreams Audio Series,"Miscellaneous , Poetry , Spoken Word & Interviews",New Direction,$ 0.69
1384,5 Years of mau5,5:28,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Ghosts 'n' Stuff,$ 1.29
1385,5 Years of mau5,8:22,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Raise Your Weapon,$ 1.29
1386,5 Years of mau5,9:53,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,I Remember ( Vocal Mix ),$ 1.29
1387,5 Years of mau5,7:27,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Some Chords,$ 1.29
1388,5 Years of mau5,6:19,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Strobe ( Club Edit ),$ 1.29
1389,5 Years of mau5,8:39,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,The Veldt ( 8 Minute Edit ),$ 1.29
1390,5 Years of mau5,6:37,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Brazil ( 2nd Edit ),$ 1.29
1391,5 Years of mau5,7:30,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Aural Psynapse,$ 1.29
1392,5 Years of mau5,9:15,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Not Exactly,$ 1.29
1393,5 Years of mau5,6:41,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Sofi Needs a Ladder,$ 1.29
1394,5 Years of mau5,4:52,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Some Chords ( Dillon Francis Remix ),$ 1.29
1395,5 Years of mau5,6:03,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Ghosts 'n' Stuff ( Chuckie Remix ),$ 1.29
1396,5 Years of mau5,6:27,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,The Veldt ( Edit ),$ 1.29
1397,5 Years of mau5,4:23,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Maths ( Botnek Remix ),$ 1.29
1398,5 Years of mau5,4:15,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Raise Your Weapon ( Madeon Extended Remix ),$ 1.29
1399,5 Years of mau5,7:11,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Strobe ( Michael Woods 2014 Remix ),$ 1.29
1400,5 Years of mau5,5:35,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,I Remember ( Shiba San Remix ),$ 1.29
1401,5 Years of mau5,4:33,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Raise Your Weapon ( Wax Motif Remix ),$ 1.29
1402,5 Years of mau5,7:40,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Sofi Needs A Ladder ( Pig & Dan Remix ),$ 1.29
1403,5 Years of mau5,6:55,( C ) 2015 Chrome Dreams,"November 24 , 2014",deadmau5,Dance & Electronic,Ghosts 'n' Stuff ( Nero Mix ),$ 1.29
1404,50 Great Modern Folk Songs,3:58,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Skinny Love,$ 1.29
1405,50 Great Modern Folk Songs,4:11,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Stay Gold,$ 1.29
1406,50 Great Modern Folk Songs,5:00,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,I And Love And You,$ 1.29
1407,50 Great Modern Folk Songs,5:06,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Hold You in My Arms,$ 1.29
1408,50 Great Modern Folk Songs,4:13,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Heart 's On Fire,$ 1.29
1409,50 Great Modern Folk Songs,4:05,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Boy With A Coin,$ 0.99
1410,50 Great Modern Folk Songs,4:19,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Man On Fire,$ 1.29
1411,50 Great Modern Folk Songs,3:46,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,I 'm in a Hurry ( And Do n't Know Why ),$ 0.89
1412,50 Great Modern Folk Songs,4:04,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Change Of Time,$ 0.99
1413,50 Great Modern Folk Songs,5:03,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Helplessness Blues,$ 0.99
1414,50 Great Modern Folk Songs,6:52,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Guttersnipe,$ 0.89
1415,50 Great Modern Folk Songs,3:15,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Three White Horses,$ 1.29
1416,50 Great Modern Folk Songs,3:49,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,We Are Fine,$ 0.99
1417,50 Great Modern Folk Songs,5:03,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,Down In The Valley,$ 0.99
1418,50 Great Modern Folk Songs,4:52,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,A Moment 's Grace,$ 1.29
1419,50 Great Modern Folk Songs,4:57,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,All My Days,$ 1.29
1420,50 Great Modern Folk Songs,2:36,( C ) 2015 Chrome Dreams,,deadmau5,Dance & Electronic,How to Win,$ 0.99
